,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
551,20.0,020,0.10430946299562396,0.09719263457399628,0.040793701448504305,0.03562982800161548,0.08830349967527282,0.12658506738858719
552,20.0,021,0.07144748212782948,0.06508321837883589,0.031642772652165974,0.031367204631315905,0.12171322473263747,0.008708719171965662
553,20.0,022,0.17568114396234547,0.1642256605158158,0.08610569278861875,0.08269588668193148,0.11797974707451012,0.03960024008003768
554,20.0,023,0.0689101128477111,0.0549909161187886,0.02227143771515005,0.020342529489513168,0.11344600932421764,0.08660905731850213
555,20.0,024,0.10538222934709406,0.09003424365164436,0.041960330484438584,0.039906659963384904,0.05260487812598457,0.04894314456878038
556,20.0,025,0.1901559565074772,0.16851902067040872,0.059682504743379126,0.052215740414909576,0.09554552379322295,0.12510809257377684
557,20.0,026,0.1159592506195301,0.10395227155835993,0.04591281740466987,0.042229889485746075,0.11220770891548952,0.08021568109103226
558,20.0,027,0.06941134262392154,0.06798460134187055,0.03458188753187685,0.030823118676707572,0.0900464606091563,0.1086918362019575
559,20.0,028,0.15538384481961076,0.13705139253431797,0.05394629460027087,0.04890510127501132,0.10871292306646249,0.09344837050651178
560,20.0,029,0.1371181858231999,0.12281741324364369,0.05064497940623687,0.04677476216036709,0.090033905314585,0.07641857675221338
561,20.0,030,0.12776740533879358,0.11291959667884943,0.05007107633923911,0.04775178225270993,0.08587551698652342,0.04632003655794438
562,20.0,031,0.08253453379018079,0.07794598121146293,0.03855502383138743,0.03562561307550265,0.09101760120962181,0.07598000117172699
563,20.0,032,0.12440615713035175,0.1156580658102418,0.04961208754832179,0.04617803642282722,0.07828173621293487,0.06921803324945412
564,20.0,033,0.11979884736008406,0.11319915618796458,0.048643000607991115,0.04703563887131704,0.09882597471551849,0.033044049844450155
565,20.0,034,0.08942468886379669,0.08436409698603142,0.03437692772458859,0.03309445647154945,0.07294302864772714,0.037306162531849506
566,20.0,035,0.10588168805930431,0.09503797012226226,0.03998841100111419,0.036133950375079146,0.11660081449844911,0.09638944207929753
567,20.0,036,0.11226084207617396,0.09895885790115301,0.04429550637652046,0.042924032191286966,0.10362271713705494,0.030961925879697462
568,20.0,037,0.07583991603888007,0.06816389656331574,0.035722485020773506,0.030786783314998418,0.1114122853110678,0.13816792708863496
569,20.0,038,0.11589848782379208,0.09767232429863291,0.04416955385173419,0.037625545646708614,0.08557535445042226,0.14815653848332103
570,20.0,039,0.11635236776956892,0.09855556071486336,0.04439033277104894,0.03816251672685447,0.08358375466533746,0.14029667396988296
571,20.0,040,0.1251597682803528,0.11569449125328282,0.048674479680018326,0.048582275100312225,0.09298428371032263,0.001894310536286073
572,21.0,001,0.15376318007813933,0.1405742440289553,0.06340393287884256,0.056476499506040286,0.08106897406828881,0.10925873298805906
573,21.0,002,0.14810264906498405,0.13465463454183335,0.057882863034703996,0.052940761760403264,0.056500325662159914,0.0853810785298866
574,21.0,003,0.18212257454885902,0.16567987844203277,0.08282801204606711,0.06830178522993316,0.04898734179568712,0.1753781897850547
575,21.0,004,0.15645738707305235,0.14170381843235327,0.05916815944735551,0.05031994031233382,0.02967961397824163,0.14954359266311704
576,21.0,005,0.1624582457757758,0.1424368044273292,0.059062486086480494,0.05006888266932133,0.011181346719726176,0.15227268632056137
577,21.0,006,0.16716175655254611,0.15495817651892405,0.0661137832674991,0.05692608563964696,0.05879776753029481,0.1389679605942128
578,21.0,007,0.1304642533596891,0.10775394836457071,0.046575288883364326,0.042263261509688475,0.0671504300040971,0.09258187070989939
