,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
2243,5310600.0,0.14422463305679642,0.13975749840459475,0.06892150606253988,0.06892150606253988,0.030973451327433673,0.0
2244,5310701.0,0.10363247863247864,0.09401709401709402,0.038461538461538464,0.030982905982905984,0.09278350515463925,0.19444444444444448
2245,5310702.0,0.11284513805522209,0.11044417767106843,0.03961584633853541,0.027611044417767107,0.021276595744680847,0.303030303030303
2246,5310703.0,0.0886426592797784,0.07663896583564174,0.036011080332409975,0.036011080332409975,0.13541666666666663,0.0
2247,5310800.0,0.12029459901800327,0.11374795417348608,0.05155482815057283,0.045008183306055646,0.05442176870748298,0.12698412698412695
2248,5310901.0,0.1406926406926407,0.13636363636363635,0.045454545454545456,0.04329004329004329,0.03076923076923091,0.047619047619047686
2249,5310902.0,0.14854517611026033,0.14012251148545177,0.055130168453292494,0.04747320061255743,0.05670103092783496,0.13888888888888884
2250,5311000.0,0.11647361647361647,0.1048906048906049,0.039253539253539256,0.03153153153153153,0.09944751381215462,0.19672131147540997
2251,5311101.0,0.14471544715447154,0.14146341463414633,0.05121951219512195,0.04552845528455285,0.022471910112359633,0.111111111111111
2252,5311102.0,0.08050089445438283,0.0742397137745975,0.03220035778175313,0.027728085867620753,0.07777777777777777,0.13888888888888892
2253,5311103.0,0.07088607594936709,0.06413502109704641,0.02362869198312236,0.02362869198312236,0.09523809523809529,0.0
2254,5311104.0,0.07005494505494506,0.061126373626373624,0.0260989010989011,0.0260989010989011,0.1274509803921569,0.0
2255,5311200.0,0.12480739599383667,0.11633281972265024,0.05084745762711865,0.040061633281972264,0.06790123456790116,0.21212121212121218
2256,5311300.0,0.11946591707659873,0.11665495432185524,0.04848910751932537,0.04427266338721012,0.023529411764705802,0.08695652173913042
2257,5311401.0,0.10058737151248165,0.09104258443465492,0.035976505139500736,0.03303964757709251,0.09489051094890515,0.08163265306122454
2258,5311402.0,0.08859649122807017,0.08859649122807017,0.04736842105263158,0.04736842105263158,0.0,0.0
2259,5311501.0,0.15004191114836546,0.14668901927912825,0.040234702430846606,0.038558256496227995,0.02234636871508373,0.04166666666666671
2260,5311502.0,0.07996632996632996,0.06818181818181818,0.030303030303030304,0.030303030303030304,0.14736842105263162,0.0
2261,5311503.0,0.20065430752453653,0.18647764449291168,0.06543075245365322,0.061068702290076333,0.0706521739130434,0.06666666666666676
2262,5311504.0,0.14837576821773485,0.13169446883230904,0.056189640035118525,0.053555750658472345,0.11242603550295859,0.04687499999999998
2263,5311505.0,0.08349900596421471,0.08018555334658714,0.031146454605699137,0.028495692511597084,0.039682539682539694,0.08510638297872337
2264,5311506.0,0.08146964856230032,0.07268370607028754,0.029552715654952075,0.029552715654952075,0.107843137254902,0.0
2265,5311507.0,0.08388312912346843,0.07351555136663525,0.027332704995287466,0.027332704995287466,0.1235955056179776,0.0
2266,5311601.0,0.0710506424792139,0.0710506424792139,0.03552532123960695,0.031746031746031744,0.0,0.10638297872340423
2267,5311602.0,0.1825694966190834,0.17881292261457551,0.10593538692712247,0.10593538692712247,0.020576131687242743,0.0
2268,5311603.0,0.13382507903055849,0.13382507903055849,0.0547945205479452,0.0547945205479452,0.0,0.0
2269,5311604.0,0.11157455683003129,0.10844629822732013,0.03962460896767466,0.03962460896767466,0.02803738317757006,0.0
