,Assembly District Number,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep,child_child,child_poverty_base,child_poverty_reform,child_deep_poverty_base,child_deep_poverty_reform,child_pct_change,child_pct_change_deep
120,64,0.3207633632923368,0.281878252128666,0.09108547185430464,0.08261515491958372,0.12122678464445369,0.09299306203594768,0,0.28398549417963975,0.257723748271924,0.08030293923183267,0.07501352407284967,0.09247565965852972,0.06586826347305401
121,64,0.3207633632923368,0.281878252128666,0.09108547185430464,0.08261515491958372,0.12122678464445369,0.09299306203594768,1,0.42425438349213507,0.34984777583582344,0.12142696059085527,0.10400575069064667,0.17538205980066437,0.1434706906558328
122,65,0.2003120301818285,0.1860891271664823,0.06816630263145454,0.06655887442203501,0.0710037385295117,0.023580979859068995,0,0.18057593633973154,0.17286461359674607,0.06587124159190065,0.06543298634022396,0.04270404406751939,0.006653210734843331
123,65,0.2003120301818285,0.1860891271664823,0.06816630263145454,0.06655887442203501,0.0710037385295117,0.023580979859068995,1,0.26567405148443807,0.22988608843842498,0.07576708877273951,0.0702875920384217,0.13470627954085074,0.07232027550581153
124,66,0.16566338911510692,0.15420150640577632,0.046088134132900097,0.04561151046166044,0.06918778355649001,0.010341570128772426,0,0.16134745471561762,0.15507457558848964,0.049155323358330075,0.04885619172856618,0.03887807922464116,0.006085437127191693
125,66,0.16566338911510692,0.15420150640577632,0.046088134132900097,0.04561151046166044,0.06918778355649001,0.010341570128772426,1,0.18041899978736115,0.1512165979809435,0.03560181856843427,0.034518373009042216,0.16185879447749468,0.03043230944254836
126,67,0.16407397649613592,0.13090989653190266,0.0520414191735326,0.04220356709459028,0.20212882428076157,0.18903888931502646,0,0.1594625627089714,0.13954448090868002,0.055644298712272854,0.04959728698601102,0.12490757367698316,0.1086726199485395
127,67,0.16407397649613592,0.13090989653190266,0.0520414191735326,0.04220356709459028,0.20212882428076157,0.18903888931502646,1,0.17541691123157133,0.10967095950005179,0.04317922867106308,0.024016849083313193,0.37479825217494,0.4437869822485207
128,68,0.19467770765695108,0.18367927625579106,0.061472658957428955,0.05693466603436326,0.05649558716060482,0.07382132154407618,0,0.16990630846828217,0.16260021863728738,0.05626234577415859,0.054263308537050955,0.043000697836706146,0.035530641490348173
129,68,0.19467770765695108,0.18367927625579106,0.061472658957428955,0.05693466603436326,0.05649558716060482,0.07382132154407618,1,0.2772189606264371,0.2539172072662911,0.07883404315841874,0.06583594743870351,0.08405540987344653,0.16487922221108556
130,69,0.3146603992949207,0.28308809741095875,0.05805653135977797,0.05306534485129577,0.10033770361541512,0.0859711455641688,0,0.27995174260480643,0.25940451719484975,0.05714381796705214,0.05412142535867267,0.07339559746538941,0.0528909813152862
131,69,0.3146603992949207,0.28308809741095875,0.05805653135977797,0.05306534485129577,0.10033770361541512,0.0859711455641688,1,0.41526445968832626,0.3517356499701485,0.06070205792404323,0.05000426449624115,0.15298397981339132,0.17623444399839416
132,7,0.227550424421774,0.20940152636087533,0.0809010201697687,0.07267736157620124,0.07975769813225639,0.10165086393608304,0,0.21571395390848797,0.20537562259671216,0.07955818214663604,0.07633229244625668,0.04792611291229506,0.04054755417153233
133,7,0.227550424421774,0.20940152636087533,0.0809010201697687,0.07267736157620124,0.07975769813225639,0.10165086393608304,1,0.2639080459770115,0.22176773682124454,0.08502576298057868,0.06145065398335315,0.159678000720894,0.2772701845981727
134,70,0.26764007471437073,0.24577963974474554,0.07965604677700981,0.06656335499735828,0.08167848179296379,0.16436532202386822,0,0.24297064725858344,0.23000215810741423,0.07624816746913535,0.07111336017324393,0.05337471541312312,0.06734335350380641
135,70,0.26764007471437073,0.24577963974474554,0.07965604677700981,0.06656335499735828,0.08167848179296379,0.16436532202386822,1,0.36145385253943096,0.30577880914647954,0.09261565164893215,0.04926043317485473,0.1540308479265077,0.46811977999592586
136,71,0.21198777741720035,0.20353240185264027,0.07575599691557426,0.06634095607273607,0.03988614658627024,0.12428112923298619,0,0.19834511182189407,0.1933981466263796,0.0734345566947749,0.06877710211254251,0.024941200466571816,0.06342320008263609
137,71,0.21198777741720035,0.20353240185264027,0.07575599691557426,0.06634095607273607,0.03988614658627024,0.12428112923298619,1,0.2617965133185324,0.24053209510138332,0.08423146690791265,0.05744670048418439,0.08122498633614829,0.3179900268507863
138,72,0.2213959789777333,0.20271607381388215,0.06434548976477439,0.06320189976747638,0.08437328107810786,0.017772651999053726,0,0.20388949691510216,0.19276462169410802,0.06346109901740292,0.06288380819512429,0.05456325798688124,0.009096766857446292
139,72,0.2213959789777333,0.20271607381388215,0.06434548976477439,0.06320189976747638,0.08437328107810786,0.017772651999053726,1,0.28767884301886104,0.2403941604509895,0.067693961002887,0.06440625483821025,0.1643662150183614,0.04856720032288453
140,73,0.10871521598446854,0.10058040770101925,0.0456969948228442,0.036169309173272934,0.0748267683579036,0.20849698511921225,0,0.10454891930077469,0.09934395800310639,0.0464172835332502,0.04056808070241463,0.049784936396083175,0.12601346708808567
141,73,0.10871521598446854,0.10058040770101925,0.0456969948228442,0.036169309173272934,0.0748267683579036,0.20849698511921225,1,0.12463888245547741,0.10530614235040286,0.042944037446518035,0.019357119348586613,0.15511002444987781,0.5492478001703094
142,74,0.17943252734085216,0.15471166046370838,0.08808984957630109,0.08425201419701098,0.1377724944495918,0.043567282697717404,0,0.18019672954789887,0.16664115305810037,0.09884756992691332,0.096569008423416,0.07522654003659499,0.023051264742087903
143,74,0.17943252734085216,0.15471166046370838,0.08808984957630109,0.08425201419701098,0.1377724944495918,0.043567282697717404,1,0.17639204478905574,0.10724854958732538,0.04528879414681378,0.03524717530667541,0.3919876051350155,0.22172413793103446
144,75,0.2177598619020295,0.1914397581356774,0.06069270790639812,0.05605649287088515,0.12086756272004599,0.07638833717327402,0,0.20935435268949054,0.19498561822083368,0.07004024289227037,0.06654100274590885,0.06863355972334727,0.04996042277785556
145,75,0.2177598619020295,0.1914397581356774,0.06069270790639812,0.05605649287088515,0.12086756272004599,0.07638833717327402,1,0.24159422970223784,0.18138524135380063,0.034187164786388016,0.02632698353985574,0.24921534103957743,0.22991614822829326
146,76,0.20899899057470106,0.18178766582987468,0.05382802366035356,0.04358031884412411,0.130198354882008,0.19037861915367485,0,0.1858395315910201,0.16819072703553256,0.05308243528153383,0.0474900920619022,0.09496797804208595,0.10535204705608286
147,76,0.20899899057470106,0.18178766582987468,0.05382802366035356,0.04358031884412411,0.130198354882008,0.19037861915367485,1,0.28904488679467044,0.22878268209550062,0.05640499620690024,0.030066993621181523,0.20848735768150237,0.4669444970638379
148,77,0.14265869147425006,0.13380845611787315,0.06991639510161639,0.06396169308042968,0.062037827943868265,0.0851688936841231,0,0.14445981205003028,0.139438841498516,0.07154658751934449,0.06785487331693568,0.03475686753472583,0.051598746081504714
149,77,0.14265869147425006,0.13380845611787315,0.06991639510161639,0.06396169308042968,0.062037827943868265,0.0851688936841231,1,0.13641336188348013,0.11428526988702645,0.06426375358389025,0.05046221166857635,0.16221352286116064,0.21476401774909235
150,78,0.16631787407625648,0.16036156984002115,0.055483839614131114,0.055483839614131114,0.035812772796172086,0.0,0,0.1669521061905653,0.16378107906733666,0.058385036141940544,0.058385036141940544,0.018993633537088266,0.0
151,78,0.16631787407625648,0.16036156984002115,0.055483839614131114,0.055483839614131114,0.035812772796172086,0.0,1,0.16241692367838062,0.13932930802310933,0.037639546501020804,0.037639546501020804,0.14215030756886876,0.0
152,79,0.19936745859252042,0.19006820055459792,0.04933822978340703,0.038857828074645884,0.04664381089859255,0.2124194920403451,0,0.17892718308333566,0.17165792778083114,0.04654008320328641,0.0403138777786247,0.04062689177372705,0.13378157055426262
153,79,0.19936745859252042,0.19006820055459792,0.04933822978340703,0.038857828074645884,0.04664381089859255,0.2124194920403451,1,0.259803572699452,0.24450217066400967,0.05761155789623514,0.034552700875382536,0.05889604163813173,0.40024706609017907
154,8,0.1993773210729619,0.17931828249916162,0.07786591702306479,0.06968290572458878,0.10060842660464729,0.1050910541007577,0,0.1830905677131532,0.1712634332390087,0.07311586954312277,0.06803143204078249,0.06459718062961066,0.06953945202472829
155,8,0.1993773210729619,0.17931828249916162,0.07786591702306479,0.06968290572458878,0.10060842660464729,0.1050910541007577,1,0.25514708576033995,0.20690002564384363,0.0941312232113419,0.07533794922518958,0.18909508596862776,0.19964973730297725
156,80,0.34396910967059136,0.31505490144198967,0.10723558010318825,0.09726815716364598,0.08406047931540114,0.09294884151277999,0,0.32481312376257626,0.30673831939337615,0.10628038843320269,0.10072056783439061,0.05564677978471086,0.052312761373716925
157,80,0.34396910967059136,0.31505490144198967,0.10723558010318825,0.09726815716364598,0.08406047931540114,0.09294884151277999,1,0.40715828009347704,0.3424885152966474,0.11038643694298078,0.08587981269048614,0.15883200209506357,0.2220075666103195
158,9,0.13586357162854673,0.12246418268352952,0.046900295789563375,0.04617968911664821,0.09862385321100911,0.015364650921359899,0,0.13238303645955868,0.12373303597613837,0.04719793482849859,0.04680153018637464,0.06534070160917312,0.008398770911573891
159,9,0.13586357162854673,0.12246418268352952,0.046900295789563375,0.04617968911664821,0.09862385321100911,0.015364650921359899,1,0.14661212627891237,0.11854572236155898,0.04598112982204706,0.04425932561009594,0.19143303238069373,0.03744588744588753
