,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep,child_poverty_base,child_poverty_reform,child_deep_poverty_base,child_deep_poverty_reform,child_pct_chg,child_pct_chg_deep
398,16.0,026,0.11318112274920558,0.09881722961045074,0.0401759444509827,0.03368836059785806,0.12691067900592692,0.16147931160746995,0.12040225346180172,0.08462064971305218,0.049481387879745174,0.029147580687621757,0.2971838376771034,0.4109384975526708
399,16.0,027,0.12084548014091909,0.10722543849241875,0.04219975481311235,0.03715923451810157,0.1127062562258669,0.11944430287174522,0.12588445609250443,0.09572054177394466,0.04495940352064364,0.031614934317535585,0.2396158767719045,0.2968115268028586
400,16.0,028,0.12742564069323697,0.10393423053343165,0.041970167151457204,0.03351671649611222,0.1843538712617367,0.20141570141570134,0.12513992582714412,0.07959467746488469,0.026924162635180514,0.010590559995327695,0.36395457373988793,0.6066522053506869
401,16.0,029,0.12742564069323695,0.10393423053343163,0.041970167151457204,0.03351671649611222,0.18435387126173663,0.20141570141570134,0.12513992582714414,0.07959467746488469,0.026924162635180514,0.010590559995327693,0.36395457373988804,0.6066522053506869
402,16.0,030,0.10172778613239003,0.09227219621011244,0.03945567820976518,0.036498047375065845,0.09294992333728706,0.0749608413515327,0.11326827242524917,0.09833698278465718,0.047512080942313496,0.042264421624886736,0.13182234813765545,0.11044894715931668
403,16.0,031,0.1599695082959069,0.13970930396941383,0.07700187950719314,0.06864160740856037,0.12665041320884932,0.10857231215832588,0.11573571367172289,0.07338959759548032,0.03729475974395106,0.022690990007373346,0.3658863347605449,0.39157698928322865
404,16.0,032,0.13316834599925909,0.11200162609864747,0.05081187613765297,0.042963966915953396,0.15894708116844358,0.15445029426662055,0.12122918135680064,0.08007425820444201,0.032099924380530616,0.01751070027839294,0.33948033544194134,0.45449403335624033
405,16.0,033,0.10172778613239004,0.09227219621011244,0.03945567820976518,0.036498047375065845,0.09294992333728719,0.0749608413515327,0.11326827242524917,0.0983369827846572,0.0475120809423135,0.04226442162488674,0.13182234813765523,0.11044894715931666
406,16.0,034,0.15063408514332194,0.1325579819830944,0.07166935202553583,0.06432690676040599,0.12000008592363999,0.10244888585728695,0.11483515927336341,0.07794820967431669,0.03974134658485127,0.027029316798854123,0.32121651445824073,0.3198691256939632
407,16.0,035,0.1598359348969652,0.14072288554863852,0.07693244015452183,0.0689621619114575,0.11957917573821875,0.10360100663719639,0.11613392978185444,0.07499099696013349,0.03863480378000274,0.024449475612685147,0.35427142523295035,0.36716449365429094
408,17.0,001,0.24833897357062723,0.2259584227118616,0.07917918340646679,0.0669536454722229,0.0901209767318324,0.15440343545201793,0.29015091761063283,0.24051898138197345,0.08324379402841577,0.054792977920455115,0.1710555894062786,0.34177702302046437
409,17.0,002,0.2189020290707104,0.20023444376957247,0.07221237700301437,0.06433368781983216,0.08527826526042787,0.10910441547788037,0.2608422326097768,0.21113911980421635,0.06614528519261476,0.0450459101799358,0.1905485638129655,0.3189853207411183
410,17.0,003,0.2363003535238574,0.2191084440910173,0.09680794007713817,0.08721767333802158,0.07275448037408191,0.09906487764820639,0.3188729179263854,0.260394252451632,0.1089649424992181,0.07322020344497142,0.1833917594979129,0.3280388924584912
