,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
1530,45.0,033,0.22973935897353712,0.18165915334589108,0.062115731646904204,0.05065796691816464,0.20928153470291622,0.18445833969840408
1531,45.0,034,0.2215330482427393,0.17669008381487977,0.05969339765905034,0.04216393753372875,0.20242110503857635,0.2936582739927836
1532,45.0,035,0.18037832598534453,0.14347940114378446,0.056894480861692596,0.04407309589038963,0.20456407187501038,0.22535375623641
1533,45.0,036,0.19207987349584982,0.14706026783717088,0.057235925298039114,0.04172874585815641,0.2343796090622251,0.2709343713608833
1534,45.0,037,0.14939850184528167,0.11918040471207697,0.046949523052263964,0.03342514177800778,0.20226506129558655,0.2880621653855975
1535,45.0,038,0.18331856956355444,0.15904875538860463,0.06999592598355112,0.044923984742219675,0.13239146602949975,0.3581914359876215
1536,45.0,039,0.18123884120031772,0.14855151017502397,0.0471052743001655,0.0372695542696101,0.18035499901020363,0.20880294567185742
1537,45.0,040,0.20587527475172068,0.16254071138635304,0.04083171557380994,0.03552118596479969,0.2104894014962594,0.13005893909626723
1538,45.0,041,0.16643527733030272,0.15061918551289846,0.07543598422961552,0.04306539227745359,0.09502848236925213,0.42911340367258727
1539,45.0,042,0.22329828939651034,0.18209604343732158,0.08049885999314746,0.05034262185386392,0.18451662155828702,0.37461695907060816
1540,45.0,043,0.1418448758343064,0.1146630119134827,0.049478982387809387,0.032688249535727014,0.19163091906524507,0.33935081203729983
1541,45.0,044,0.2191618740772527,0.17878865601136348,0.07596432553915743,0.04947255823047394,0.18421643014267167,0.3487395842806206
1542,45.0,045,0.18220409249920277,0.14640480478800952,0.056430583070408664,0.03795387128021583,0.19647905390132714,0.32742372637084693
1543,45.0,046,0.18509642359051634,0.1392170692999471,0.06063544989660313,0.03918661130793029,0.2478673191010263,0.3537343027098482
1544,46.0,001,0.055660018592073,0.041694836474266875,0.017651905687484155,0.009517873742922334,0.25090149933573724,0.46080191502094564
1545,46.0,002,0.055660018592073014,0.041694836474266875,0.017651905687484152,0.009517873742922336,0.2509014993357374,0.4608019150209455
1546,46.0,003,0.05566001859207302,0.04169483647426688,0.017651905687484155,0.009517873742922336,0.25090149933573735,0.46080191502094553
1547,46.0,004,0.06368103223913991,0.04719117984025206,0.02052790399636646,0.01088371920560791,0.258944489733833,0.4698085490104406
1548,46.0,005,0.05566001859207303,0.041694836474266896,0.017651905687484155,0.009517873742922336,0.25090149933573724,0.46080191502094553
1549,46.0,006,0.07049823034441943,0.052031005074168184,0.01707189998345057,0.015497783416819117,0.26195303314749224,0.09220511883020605
1550,46.0,007,0.07910770020094916,0.05776219590405746,0.026059258625849763,0.013510624652614479,0.26982840156735577,0.4815422477440525
1551,46.0,008,0.07910770020094916,0.05776219590405746,0.02605925862584976,0.013510624652614475,0.26982840156735577,0.4815422477440526
1552,46.0,009,0.06447517499665735,0.04427924382578625,0.017543450250134995,0.014764907525114022,0.313235771316916,0.15838063125579255
1553,46.0,010,0.06738071322656645,0.04801871446914837,0.01731597312298482,0.015118448842299341,0.287352238203738,0.12690735109588125
1554,46.0,011,0.0585128307983978,0.03660561872407498,0.018010247387869795,0.014039418870493607,0.3744001405401614,0.2204760674220726
1555,46.0,012,0.0572097743773909,0.03492856585213522,0.018112264813802795,0.013880865016785073,0.38946506550218346,0.23362068965517246
1556,46.0,013,0.0572097743773909,0.03492856585213521,0.018112264813802795,0.01388086501678507,0.38946506550218357,0.23362068965517255
1557,46.0,014,0.05720977437739089,0.03492856585213521,0.018112264813802792,0.013880865016785073,0.3894650655021834,0.23362068965517233
1558,46.0,015,0.0572097743773909,0.03492856585213522,0.0181122648138028,0.01388086501678507,0.38946506550218346,0.23362068965517271
1559,46.0,016,0.07722881484862315,0.06069336680359044,0.016544956640803285,0.016316750342309446,0.2141098251662152,0.013793103448275893
1560,46.0,017,0.07722881484862314,0.06069336680359043,0.016544956640803285,0.016316750342309446,0.21410982516621524,0.013793103448275893
1561,46.0,018,0.07722881484862316,0.06069336680359044,0.016544956640803285,0.01631675034230945,0.21410982516621535,0.013793103448275683
1562,46.0,019,0.07858706913090338,0.058574410784556566,0.02342288636551924,0.014288190041955705,0.2546558685502255,0.38999020791095557
1563,46.0,020,0.07910770020094916,0.05776219590405746,0.026059258625849763,0.013510624652614479,0.26982840156735577,0.4815422477440525
1564,46.0,021,0.29133116108144724,0.2471093478565229,0.1163853668069645,0.0645780944378222,0.15179225270914737,0.4451356196270729
1565,46.0,022,0.07910770020094916,0.057762195904057456,0.026059258625849763,0.013510624652614477,0.2698284015673558,0.4815422477440526
1566,46.0,023,0.05924110879461983,0.044148753428386554,0.018935934093326078,0.010127673952700676,0.2547615274818073,0.4651611109974158
1567,46.0,024,0.32145774010551176,0.2739884775842659,0.12920777873430017,0.07182747279429617,0.1476687495708302,0.4440932775262665
1568,46.0,025,0.06974512797999363,0.05106175120091764,0.017130861025692626,0.01540614710683919,0.2678807440777127,0.1006787642644893
1569,46.0,026,0.2761927538674718,0.23360276249046397,0.10994218940317456,0.060935329637981414,0.15420386951007473,0.44575117187704544
1570,46.0,027,0.31793341164582256,0.2710009319543599,0.12798926326694418,0.0714840587039423,0.1476173247992739,0.4414839426425193
1571,46.0,028,0.23949742239862207,0.20451135824320416,0.10087048952372994,0.0638411774553798,0.1460811720018712,0.3670975747534063
1572,46.0,029,0.13736566101255993,0.1179350640942639,0.06555904441279296,0.053889356467693904,0.1414516319076236,0.17800271571410942
1573,46.0,030,0.1998642778816557,0.17091465207480744,0.08716756706169082,0.05997928421023148,0.14484642335130046,0.3119082448660918
1574,46.0,031,0.13736566101255987,0.1179350640942639,0.06555904441279296,0.053889356467693904,0.14145163190762328,0.17800271571410942
1575,46.0,032,0.1373656610125599,0.11793506409426388,0.06555904441279296,0.053889356467693904,0.14145163190762355,0.17800271571410942
1576,46.0,033,0.1373656610125599,0.11793506409426388,0.06555904441279295,0.053889356467693904,0.14145163190762355,0.17800271571410925
1577,46.0,034,0.13736566101255987,0.1179350640942639,0.06555904441279295,0.0538893564676939,0.14145163190762328,0.17800271571410936
1578,46.0,035,0.1373656610125599,0.1179350640942639,0.06555904441279296,0.053889356467693904,0.14145163190762344,0.17800271571410942
1579,47.0,001,0.17269420279944744,0.139120105605654,0.07823067681917957,0.05938395097613377,0.19441357410696403,0.2409122176791037
1580,47.0,002,0.10593680145773891,0.082463335869666,0.03011354179949582,0.024011973228872937,0.22157989730733108,0.20261876239097987
1581,47.0,003,0.13800430810838243,0.12155148334601121,0.0554583110325859,0.03974770532692237,0.11921964602329596,0.28328676826152127
1582,47.0,004,0.1836589702373608,0.15929037864163423,0.07224037962531187,0.052261250103553425,0.1326839171766705,0.27656456991759876
1583,47.0,005,0.17844753973428845,0.15109746477506283,0.0615978349526883,0.04232602812767228,0.15326675279440874,0.3128650031258111
1584,47.0,006,0.15258692146935368,0.12515514115813156,0.06364984124141286,0.0359724249839818,0.17977805730048532,0.43483873200021655
1585,47.0,007,0.15230883435731002,0.12661732738384912,0.06267156595409673,0.040299694979164684,0.1686803466251322,0.356970033129827
1586,47.0,008,0.18931983231578595,0.15422579883414764,0.06709398168467572,0.056979199365748016,0.18536902897262963,0.15075543386982976
1587,47.0,009,0.17444664836623944,0.15672448098324598,0.07821282557811561,0.04626571620853159,0.10159075883067074,0.40846381822219957
1588,47.0,010,0.21585866884487132,0.16589678007789593,0.06253029880259718,0.0363949810698719,0.2314564850896997,0.4179624635287967
1589,47.0,011,0.10017178530971876,0.08782049791172038,0.03802474918600339,0.02336559191205961,0.12330106087068064,0.38551621214479176
1590,47.0,012,0.18231664194292205,0.15422066387122438,0.0706327045680779,0.058089408101797024,0.15410539472580725,0.17758482480578483
1591,47.0,013,0.12801303762790475,0.09775253223696329,0.026858407048517968,0.023860954332139184,0.23638612091136857,0.11160202877870158
1592,47.0,014,0.15075003598729933,0.12003942274013868,0.02979400289214382,0.023429518764776038,0.2037187788780894,0.21361628212253383
1593,47.0,015,0.15878728539988426,0.13335647898507236,0.07128904317843354,0.053404117234788044,0.16015644042763164,0.25087902917816224
1594,47.0,016,0.1661717670574971,0.14148236536608952,0.05132427970397309,0.03155682228602083,0.14857759611393426,0.3851482676808425
1595,47.0,017,0.1649686496634707,0.1329793807549834,0.05185275848015441,0.03748248119391484,0.19391120054473443,0.2771362162292581
1596,47.0,018,0.15214127738235542,0.13230314785098293,0.047355387727047234,0.031432558465390704,0.1303928156296209,0.3362411338163775
1597,47.0,019,0.29953462786863605,0.22656851383924909,0.09415483873599355,0.06572256468041336,0.2435982595687968,0.30197358348521164
1598,47.0,020,0.18987808346374568,0.13895702062511828,0.05961087940091279,0.0480653862264585,0.26817767437783313,0.19368097385051325
1599,47.0,021,0.2445664920891579,0.17345008445002175,0.07304832354104906,0.0528843774454356,0.29078557341048306,0.2760357133217774
1600,47.0,022,0.14192512308953498,0.10292415180372934,0.05767801818006712,0.04672683027849921,0.2747996298104421,0.18986761763171192
1601,47.0,023,0.050240277247116945,0.030054835949565994,0.01808671506293488,0.013582525682489627,0.4017780634104542,0.2490330258851532
1602,47.0,024,0.19797022686149598,0.15490867936555003,0.054118953178147015,0.03768160769895581,0.21751527074862978,0.3037262273917843
1603,47.0,025,0.16922604275101566,0.13947462772903552,0.04969204321358936,0.027357498611263745,0.17580872623579435,0.4494591720917153
1604,47.0,026,0.18564841616700045,0.15572009691583327,0.06741048266013858,0.04694759258697785,0.1612096664710842,0.3035564984206962
1605,47.0,027,0.20340144519919062,0.16863224598938298,0.10051471240385729,0.06691379580845015,0.1709388012251252,0.3342885413669819
1606,47.0,028,0.1897912956161309,0.14085222235540618,0.0532927332134861,0.04259893547680754,0.25785731164251163,0.20066146155124234
1607,47.0,029,0.3623362745946748,0.3104527423650988,0.15072968041519155,0.09739995031947751,0.14319165887438462,0.35381041045675243
1608,47.0,030,0.32057783346027974,0.27193231625269976,0.13822256497678703,0.09338715647534297,0.15174323402995754,0.3243711221027744
1609,47.0,031,0.16688463834863945,0.13513700988236443,0.06276928601934469,0.04132048506526791,0.19023697315957208,0.34170853795384143
1610,47.0,032,0.16555447033556914,0.1386808144300185,0.07284677055817301,0.05206998673156933,0.1623251601184753,0.28521214691339036
1611,47.0,033,0.26510999462849444,0.20040191001063312,0.10237648817019315,0.0737346180080797,0.24408014005106993,0.27977000065189295
1612,48.0,001,0.16656837743886752,0.13804680066707756,0.061767132520216844,0.035124098513962386,0.17123044127783318,0.43134646079828937
