state_fip,puma,upper_leg_district,population,puma_pop,share_of_puma_pop
33,900.0,018,8566.000000000004,136534.99999999994,0.0627384919617681
33,900.0,022,13798.000000000011,136534.99999999994,0.10105833669022607
33,1000.0,019,23231.000000000004,197391.99999999997,0.1176896733403583
33,1000.0,021,22488.000000000007,197391.99999999997,0.11392558968955181
33,1000.0,022,43875.00000000003,197391.99999999997,0.22227344573235003
33,1000.0,023,50937.999999999935,197391.99999999997,0.25805503769149685
33,1000.0,024,56859.99999999994,197391.99999999997,0.28805625354624276
34,101.0,002,71285.0,108500.00000000001,0.6570046082949308
34,101.0,009,37215.00000000001,108500.00000000001,0.34299539170506915
34,102.0,001,5020.0,147284.0,0.0340838108687977
34,102.0,002,128124.99999999974,147284.0,0.8699179815865928
34,102.0,008,14138.999999999995,147284.0,0.09599820754460765
34,301.0,037,112748.99999999988,112748.99999999988,1.0
34,302.0,036,108668.99999999988,120750.99999999984,0.8999428576160863
34,302.0,038,12081.999999999993,120750.99999999984,0.10005714238391408
34,303.0,032,26660.999999999978,143056.0000000001,0.18636757633374315
34,303.0,036,49274.99999999997,143056.0000000001,0.34444553181970655
34,303.0,037,67119.99999999996,143056.0000000001,0.469186891846549
34,304.0,035,51703.999999999985,122996.00000000006,0.42037139419168074
34,304.0,038,71292.00000000003,122996.00000000006,0.579628605808319
34,305.0,037,44497.00000000001,105151.00000000012,0.42317239018173824
34,305.0,039,60653.99999999995,105151.00000000012,0.5768276098182602
34,306.0,039,54186.99999999998,106145.00000000003,0.5104997880258134
34,306.0,040,51957.999999999985,106145.00000000003,0.489500211974186
34,307.0,038,97179.00000000015,114803.0000000001,0.8464848479569355
34,307.0,039,17624.000000000004,114803.0000000001,0.15351515204306498
34,308.0,038,19921.0,104739.00000000015,0.19019658388947738
34,308.0,039,55544.99999999995,104739.00000000015,0.5303182195743693
34,308.0,040,29273.000000000004,104739.00000000015,0.2794851965361514
34,400.0,035,145710.0000000001,145710.0000000001,1.0
34,501.0,034,68567.99999999999,138586.9999999999,0.4947650212501896
34,501.0,036,70019.0,138586.9999999999,0.5052349787498109
34,502.0,034,16636.000000000004,110461.99999999999,0.15060382756060914
34,502.0,035,22626.999999999985,110461.99999999999,0.20483967337183817
34,502.0,038,18784.0,110461.99999999999,0.1700494287628325
34,502.0,040,52414.999999999985,110461.99999999999,0.4745070703047201
34,503.0,026,26404.000000000015,108878.00000000016,0.24250996528224228
34,503.0,039,32047.999999999993,108878.00000000016,0.294347802127151
34,503.0,040,50425.99999999997,108878.00000000016,0.46314223259060505
34,601.0,031,61428.80010010031,140867.0,0.43607658358664775
34,601.0,033,79438.19989989979,140867.0,0.563923416413353
34,602.0,031,101872.6128652951,113770.99999999999,0.895418101847528
34,602.0,033,11898.387134704917,113770.99999999999,0.10458189815247224
34,701.0,032,145722.99999999988,145722.99999999988,1.0
34,702.0,033,136023.00000000003,136023.00000000003,1.0
34,703.0,031,72393.0,133661.99999999974,0.5416124253714604
34,703.0,032,61269.000000000065,133661.99999999974,0.458387574628542
34,800.0,015,10469.000000000004,124822.99999999994,0.08387076099757262
34,800.0,016,47702.99999999996,124822.99999999994,0.38216514584651856
34,800.0,023,66651.00000000015,124822.99999999994,0.5339640931559102
34,901.0,012,57934.36345177663,118918.99999999999,0.487174996861533
34,901.0,014,58509.636548223396,118918.99999999999,0.49201251732879864
34,901.0,018,2475.0000000000005,118918.99999999999,0.02081248580966877
34,902.0,014,26677.0,113257.00000000022,0.23554393988892475
34,902.0,016,45399.99999999999,113257.00000000022,0.4008582250986686
34,902.0,017,25011.000000000015,113257.00000000022,0.220834032333542
34,902.0,018,16169.0,113257.00000000022,0.14276380267886285
34,903.0,017,44542.99999999999,108723.99999999997,0.4096887531731725
34,903.0,018,43266.99999999993,108723.99999999997,0.39795261395827913
34,903.0,022,20913.999999999993,108723.99999999997,0.19235863286854787
34,904.0,018,95178.29514321311,109159.00000000016,0.87192347990741
34,904.0,019,13980.704856787055,109159.00000000016,0.12807652009259002
34,905.0,019,109703.00000000004,109703.00000000004,1.0
34,906.0,017,92048.00000000001,153582.0000000003,0.5993410686148106
34,906.0,018,61533.9999999999,153582.0000000003,0.40065893138518693
34,907.0,012,7834.0,112575.99999999991,0.0695885446276294
34,907.0,019,104741.99999999994,112575.99999999991,0.9304114553723709
34,1001.0,016,35816.99999999999,107555.00000000009,0.33301101761889235
34,1001.0,021,43661.99999999999,107555.00000000009,0.40595044395890434
34,1001.0,023,20397.999999999985,107555.00000000009,0.18965180605271692
34,1001.0,025,7678.000000000001,107555.00000000009,0.07138673236948533
34,1002.0,016,42384.000000000015,107938.00000000001,0.3926698660342049
34,1002.0,017,65554.00000000003,107938.00000000001,0.6073301339657954
34,1003.0,016,22315.000000000004,114345.0,0.19515501333683155
34,1003.0,021,6038.999999999998,114345.0,0.0528138528138528
34,1003.0,022,28614.999999999985,114345.0,0.25025143206961376
34,1003.0,023,57375.99999999993,114345.0,0.5017797017797011
34,1101.0,011,41818.99999999999,100581.9999999999,0.41577021733511
34,1101.0,030,58763.000000000044,100581.9999999999,0.5842297826648913
34,1102.0,011,46742.000000000044,108692.00000000015,0.4300408493725387
34,1102.0,012,61949.99999999996,108692.00000000015,0.5699591506274599
34,1103.0,011,94705.2439585732,103890.0000000001,0.9115915291036011
34,1103.0,013,9184.756041426932,103890.0000000001,0.08840847089639929
34,1104.0,011,25201.999999999996,99216.00000000009,0.25401144976616646
34,1104.0,013,74014.00000000012,99216.00000000009,0.7459885502338338
34,1105.0,012,8747.000000000005,106144.00000000004,0.08240691890262287
34,1105.0,013,97397.00000000013,106144.00000000004,0.917593081097378
34,1106.0,011,9895.0,103134.99999999991,0.09594221166432354
34,1106.0,013,39981.99999999997,103134.99999999991,0.3876666505066176
34,1106.0,030,53258.0,103134.99999999991,0.5163911378290594
34,1201.0,009,121294.99999999978,121294.99999999978,1.0
34,1202.0,009,62195.99999999998,109923.9999999998,0.5658091044721816
34,1202.0,010,47727.99999999978,109923.9999999998,0.43419089552781803
34,1203.0,010,45055.000000000015,147521.00000000015,0.30541414442689496
34,1203.0,030,102466.00000000003,147521.00000000015,0.6945858555731044
34,1204.0,010,46194.26530612244,111668.00000000016,0.4136750484124581
34,1204.0,012,65473.73469387749,111668.00000000016,0.5863249515875398
34,1205.0,010,87408.99999999991,106006.99999999999,0.8245587555538778
34,1205.0,030,18598.00000000001,106006.99999999999,0.1754412444461216
34,1301.0,028,13553.248707902912,158368.99999999994,0.08558018746031684
34,1301.0,029,144815.75129209703,158368.99999999994,0.9144198125396832
34,1302.0,028,74769.66474229681,122685.00000000006,0.6094442249850982
34,1302.0,029,47915.335257703264,122685.00000000006,0.3905557750149019
34,1401.0,028,77737.99999999993,113918.99999999996,0.6823971418288429
34,1401.0,029,36181.00000000001,113918.99999999996,0.3176028581711569
34,1402.0,027,41304.99999999997,190242.00000000023,0.21711819682299346
34,1402.0,028,54078.99999999996,190242.00000000023,0.2842642528989387
34,1402.0,034,94857.99999999997,190242.00000000023,0.49861755027806615
34,1403.0,026,38395.99999999995,107002.00000000028,0.3588344143100115
34,1403.0,027,10079.000000000005,107002.00000000028,0.0941945010373636
34,1403.0,028,7584.000000000003,107002.00000000028,0.07087717986579674
34,1403.0,034,38427.00000000001,107002.00000000028,0.35912412852096137
34,1403.0,040,12516.0,107002.00000000028,0.11696977626586388
34,1404.0,027,103187.00000000004,103187.00000000004,1.0
34,1501.0,025,47440.99999999999,130665.99999999996,0.3630707299527039
34,1501.0,026,63836.999999999905,130665.99999999996,0.4885509619947035
34,1501.0,040,19388.000000000004,130665.99999999996,0.1483783080525922
34,1502.0,024,28921.10915818687,129806.00000000003,0.22280256042237542
34,1502.0,025,100884.89084181325,129806.00000000003,0.7771974395776253
34,1503.0,025,16959.999999999996,112071.99999999999,0.15133128702976656
34,1503.0,026,84040.00000000001,112071.99999999999,0.7498750803055181
34,1503.0,027,11072.000000000002,112071.99999999999,0.09879363266471557
34,1504.0,021,17406.000000000015,120834.99999999994,0.14404766830802354
34,1504.0,025,41177.00000000001,120834.99999999994,0.3407704721314191
34,1504.0,026,5748.0,120834.99999999994,0.04756899904828901
34,1504.0,027,56503.999999999985,120834.99999999994,0.4676128605122689
34,1600.0,024,141482.99999999988,141482.99999999988,1.0
34,1700.0,023,68963.00000000022,105862.00000000017,0.6514424439364466
34,1700.0,024,36899.0,105862.00000000017,0.3485575560635539
34,1800.0,020,128332.99999999994,128332.99999999994,1.0
34,1901.0,020,86301.00000000006,108043.0,0.7987653064057835
34,1901.0,021,21741.999999999993,108043.0,0.20123469359421706
34,1902.0,021,99946.99999999987,106218.99999999984,0.9409521836959491
34,1902.0,022,6272.000000000003,106218.99999999984,0.059047816304051176
34,1903.0,021,26222.99999999999,102177.99999999991,0.25664037268296513
34,1903.0,022,75954.99999999997,102177.99999999991,0.7433596273170353
34,1904.0,020,15560.999999999998,109259.99999999994,0.14242174629324553
34,1904.0,021,4562.999999999999,109259.99999999994,0.041762767710049435
34,1904.0,022,89136.0,109259.99999999994,0.8158154859967055
34,2001.0,007,127638.00000000019,127638.00000000019,1.0
34,2002.0,006,18642.0,152943.99999999968,0.12188774976461998
34,2002.0,007,61870.99999999992,152943.99999999968,0.40453368553195973
34,2002.0,008,72431.00000000003,152943.99999999968,0.473578564703422
34,2003.0,007,31661.999999999996,165119.99999999948,0.1917514534883727
34,2003.0,008,101229.69950940306,165119.99999999948,0.6130674631141193
34,2003.0,009,8947.300490596905,165119.99999999948,0.054186655102936854
34,2003.0,012,23281.000000000015,165119.99999999948,0.14099442829457418
34,2101.0,005,87254.00000000023,122914.00000000026,0.7098784516003063
34,2101.0,006,35659.999999999985,122914.00000000026,0.29012154839969334
34,2102.0,004,24196.99999999998,121515.0000000001,0.19912767971032352
34,2102.0,005,38404.00000000001,121515.0000000001,0.3160432868370158
34,2102.0,006,51375.000000000015,121515.0000000001,0.422787310208616
34,2102.0,008,7539.0,121515.0000000001,0.062041723244043896
34,2103.0,004,104020.99498117926,144896.99999999985,0.7178961260839035
34,2103.0,005,19727.005018820575,144896.99999999985,0.13614502038565737
34,2103.0,008,21149.0,144896.99999999985,0.145958853530439
34,2104.0,006,117411.9999999999,117411.9999999999,1.0
34,2201.0,003,32997.999999999985,127567.99999999981,0.25866988586479395
34,2201.0,004,47833.00000000007,127567.99999999981,0.37496080521761055
34,2201.0,005,46737.000000000015,127567.99999999981,0.36636930891759756
34,2202.0,003,90067.00000000017,163596.99999999974,0.5505418803523312
34,2202.0,004,45593.9999999999,163596.99999999974,0.27869704212179913
34,2202.0,005,27936.000000000022,163596.99999999974,0.1707610775258719
34,2301.0,015,119449.0000000001,119449.0000000001,1.0
34,2302.0,014,32617.655086848634,146684.00000000032,0.22236682314941345
34,2302.0,015,83066.34491315144,146684.00000000032,0.5662945168740371
34,2302.0,016,30999.99999999998,146684.00000000032,0.21133865997654763
34,2303.0,014,101789.00000000015,101789.00000000015,1.0
34,2400.0,001,110537.99999999985,110537.99999999985,1.0
34,2500.0,001,6396.0,102695.00000000009,0.06228151321875451
34,2500.0,003,96299.00000000022,102695.00000000009,0.9377184867812468
34,2600.0,001,93085.99999999985,103406.99999999994,0.9001905093465618
34,2600.0,002,10321.00000000001,103406.99999999994,0.09980949065343753
35,100.0,002,1273.2112402239604,128324.99999999974,0.009921770818032052
35,100.0,003,41687.446349680846,128324.99999999974,0.32485833898056443
35,100.0,004,48978.84230414404,128324.99999999974,0.38167810094793797
35,100.0,022,14393.299962023782,128324.99999999974,0.11216286742274546
35,100.0,030,21992.200143927283,128324.99999999974,0.17137892183072143
35,200.0,001,47371.419384293054,97518.99999999999,0.48576604953181496
35,200.0,002,44601.966626108915,97518.99999999999,0.4573669400435702
35,200.0,003,5545.613989598055,97518.99999999999,0.05686701042461526
35,300.0,005,42569.25470417729,122843.99999999975,0.34653100439726303
35,300.0,006,40303.42496345952,122843.99999999975,0.3280862310203152
35,300.0,008,25870.02863753117,122843.99999999975,0.21059252904115155
35,300.0,022,5801.4468167352425,122843.99999999975,0.04722613083858596
35,300.0,039,8299.844878096717,122843.99999999975,0.0675641047026858
35,400.0,007,49340.55258290026,100080.9999999998,0.4930061908144439
35,400.0,008,18498.621450432027,100080.9999999998,0.1848364969417978
35,400.0,027,32241.82596666727,100080.9999999998,0.32215731224375593
35,500.0,005,5329.6127124907625,149293.00000000012,0.03569901276343002
35,500.0,006,9122.603354298859,149293.00000000012,0.06110536565209924
35,500.0,019,10487.428037379294,149293.00000000012,0.07024728578954999
35,500.0,024,53196.72648607281,149293.00000000012,0.35632431852848273
35,500.0,025,50869.030392027,149293.00000000012,0.3407328568119534
35,500.0,039,20287.59901773137,149293.00000000012,0.1358911604544845
35,600.0,009,49572.70211482426,142703.9999999994,0.34738130756548147
35,600.0,010,9019.865620724657,142703.9999999994,0.06320681705295364
35,600.0,019,781.2582485788799,142703.9999999994,0.005474676593360265
35,600.0,022,27740.657213883078,142703.9999999994,0.19439298978222894
35,600.0,040,55589.516801989084,142703.9999999994,0.3895442090059797
35,700.0,009,74.05357142857143,101928.99999999975,0.0007265211218453199
35,700.0,013,273.7738095238095,101928.99999999975,0.0026859265716705763
35,700.0,019,19500.181239903788,101928.99999999975,0.19131141519983355
35,700.0,020,1692.1945669214192,101928.99999999975,0.01660169889748181
35,700.0,021,983.9780521262003,101928.99999999975,0.009653563285485021
35,700.0,029,50599.13990420479,101928.99999999975,0.4964155432134615
35,700.0,030,24306.464327770194,101928.99999999975,0.23846465998656174
35,700.0,039,4499.214528121286,101928.99999999975,0.044140671723663504
35,801.0,013,2365.0000000000005,100494.00000000007,0.02353374330805818
35,801.0,015,15817.595860566453,100494.00000000007,0.15739841045800188
35,801.0,018,26900.999999999993,100494.00000000007,0.2676876231416798
35,801.0,020,9415.000000000004,100494.00000000007,0.09368718530459527
35,801.0,021,45995.40413943356,100494.00000000007,0.4576930377876642
35,802.0,015,31705.611696698943,100859.00000000012,0.3143558006394958
35,802.0,016,14675.330127358648,100859.00000000012,0.145503426837056
35,802.0,017,2222.1654461940907,100859.00000000012,0.022032396178765287
35,802.0,018,22899.3343075186,100859.00000000012,0.22704304333295564
35,802.0,020,29356.558422229733,100859.00000000012,0.29106533301172627
35,803.0,012,6896.090308332632,105338.9999999999,0.06546568989958741
35,803.0,014,5561.400968708537,105338.9999999999,0.052795270210544455
35,803.0,016,24689.499999162857,105338.9999999999,0.23438137820904775
35,803.0,017,45824.604219517554,105338.9999999999,0.4350203079535367
35,803.0,019,12714.404504278416,105338.9999999999,0.12069987852816554
35,803.0,020,9653.0,105338.9999999999,0.09163747519911912
35,804.0,009,2155.1266778523486,102344.00000000009,0.02105767487935147
35,804.0,010,4866.51724487804,102344.00000000009,0.04755058669661178
35,804.0,011,1903.2439401753481,102344.00000000009,0.018596536584219364
35,804.0,012,27852.646672102735,102344.00000000009,0.27214733323011325
35,804.0,013,45734.86251430091,102344.00000000009,0.44687390090577733
35,804.0,015,1309.7458037344406,102344.00000000009,0.012797484989197604
35,804.0,016,7823.10108713149,102344.00000000009,0.07643927428214144
35,804.0,026,10698.75605982466,102344.00000000009,0.10453720843258668
35,805.0,010,39630.120739730715,128191.99999999983,0.30914659838157427
35,805.0,013,3464.276910890012,128191.99999999983,0.02702412717556491
35,805.0,014,3962.513379266143,128191.99999999983,0.030910769621085157
35,805.0,022,1812.0,128191.99999999983,0.014135047428856734
35,805.0,023,52439.1415592582,128191.99999999983,0.4090671926427411
35,805.0,026,26883.94741085492,128191.99999999983,0.20971626475017907
35,806.0,011,47214.006769223,114728.0,0.4115299383692124
35,806.0,012,12060.755995919584,114728.0,0.10512478205773293
35,806.0,014,43836.4338434606,114728.0,0.3820901074145858
35,806.0,026,11616.80339139684,114728.0,0.10125517215846906
35,900.0,019,8925.608529041638,102983.00000000003,0.0866706983583857
35,900.0,028,46286.811351994176,102983.00000000003,0.4494607008146409
35,900.0,030,1766.1886480056971,102983.00000000003,0.017150293232918994
35,900.0,035,39411.00000000013,102983.00000000003,0.3826942310866854
35,900.0,039,6593.39147095835,102983.00000000003,0.06402407650736867
35,1001.0,031,50798.16783238739,105757.00000000004,0.48032913029291086
35,1001.0,034,3656.2789818441975,105757.00000000004,0.03457245366116849
35,1001.0,035,5462.482320031618,105757.00000000004,0.05165126015329118
35,1001.0,036,16609.022652190124,105757.00000000004,0.15704892018674999
35,1001.0,037,11364.398618790792,105757.00000000004,0.10745764931674298
35,1001.0,038,17866.64959475575,105757.00000000004,0.16894058638913492
35,1002.0,031,2802.4164334417746,110311.99999999985,0.025404456753950415
35,1002.0,035,2213.120236909955,110311.99999999985,0.020062370702280424
35,1002.0,036,33277.20929410178,110311.99999999985,0.3016644544029827
35,1002.0,037,44481.82156268979,110311.99999999985,0.4032364707619284
35,1002.0,038,27537.43247285669,110311.99999999985,0.24963224737885928
35,1100.0,027,15180.953834690574,150741.9999999995,0.10070818905607344
35,1100.0,032,42702.3517252275,150741.9999999995,0.28328104791781744
35,1100.0,033,47947.87181605255,150741.9999999995,0.31807904775081075
35,1100.0,034,36875.22772497024,150741.9999999995,0.24462477428301574
35,1100.0,039,8013.345073275003,150741.9999999995,0.05315933895845239
35,1100.0,042,22.249825783972128,150741.9999999995,0.0001476020338324568
35,1200.0,027,1178.6895074946463,128009.00000000047,0.009207864349339828
35,1200.0,032,4692.309253769174,128009.00000000047,0.036656088663837356
35,1200.0,034,13938.501991500234,128009.00000000047,0.10888689069909291
35,1200.0,041,52899.25583602156,128009.00000000047,0.41324637983283496
35,1200.0,042,55300.243411214295,128009.00000000047,0.4320027764548906
36,100.0,045,6792.539967373572,108913.00000000003,0.06236665932784489
36,100.0,047,45366.04808809633,108913.00000000003,0.41653473954529135
36,100.0,048,56754.41194452998,108913.00000000003,0.5210986011268625
36,200.0,045,168518.9999999997,173033.99999999977,0.9739068622351673
36,200.0,049,4514.999999999996,173033.99999999977,0.02609313776483236
36,300.0,043,4394.000000000004,125891.9999999996,0.03490293267244954
36,300.0,045,121497.99999999968,125891.9999999996,0.9650970673275511
36,401.0,047,42317.00000000012,98065.00000000041,0.4315199102636001
36,401.0,049,11586.000000000013,98065.00000000041,0.11814612756844914
36,401.0,051,44162.00000000001,98065.00000000041,0.450333962167948
36,402.0,047,150370.99999999977,160457.99999999983,0.9371361976342715
36,402.0,053,10087.000000000002,160457.99999999983,0.06286380236572818
36,403.0,047,10175.221804511297,110115.99999999946,0.09240457158370578
36,403.0,051,97502.99999999994,110115.99999999946,0.8854571542736789
36,403.0,053,2437.7781954887228,110115.99999999946,0.022138274142619915
36,500.0,047,26572.00000000003,139413.99999999962,0.1905977878835705
36,500.0,048,112841.99999999994,139413.99999999962,0.8094022121164319
36,600.0,048,118339.00000000019,118339.00000000019,1.0
36,701.0,050,22085.20972307088,142874.0000000001,0.15457822783061204
36,701.0,053,120788.79027692934,142874.0000000001,0.8454217721693889
36,702.0,050,88281.99999999994,125682.99999999996,0.7024179881129506
36,702.0,053,37401.00000000002,125682.99999999996,0.2975820118870494
36,703.0,050,133640.2103890491,159738.99999999962,0.8366160448547282
36,703.0,053,26098.78961095072,159738.99999999962,0.16338395514527312
36,704.0,050,47831.361069516555,112000.99999999999,0.42706191078219446
36,704.0,051,12128.000000000015,112000.99999999999,0.10828474745761213
36,704.0,053,17008.999999999993,112000.99999999999,0.1518647154936116
36,704.0,054,35032.638930483525,112000.99999999999,0.3127886262665827
36,800.0,054,124908.99999999994,124908.99999999994,1.0
36,901.0,054,44522.0,132252.99999999997,0.3366426470477041
36,901.0,055,87730.99999999984,132252.99999999997,0.6633573529522949
36,902.0,055,75783.34462224272,106609.00000000009,0.7108531608235952
36,902.0,056,27370.493907623633,106609.00000000009,0.2567371789213257
36,902.0,061,3455.161470133647,106609.00000000009,0.03240966025507832
36,903.0,056,69210.2415938877,100062.00000000007,0.6916735783203178
36,903.0,061,30851.75840611222,100062.00000000007,0.3083264216796806
36,904.0,056,124386.0000000001,124386.0000000001,1.0
36,905.0,056,31785.999999999993,105104.9999999999,0.3024213881356741
36,905.0,059,4710.999999999999,105104.9999999999,0.044821844821844856
36,905.0,061,34185.99999999999,105104.9999999999,0.32525569668426835
36,905.0,062,34422.0,105104.9999999999,0.3275010703582135
36,906.0,055,95306.99999999997,174926.0000000001,0.544841818826246
36,906.0,056,36272.0,174926.0000000001,0.20735625350148051
36,906.0,059,43347.00000000002,174926.0000000001,0.24780192767227285
36,1000.0,061,57807.99999999991,98711.99999999987,0.585622821946673
36,1000.0,062,40904.00000000001,98711.99999999987,0.41437717805332747
36,1101.0,062,105030.0,105030.0,1.0
36,1102.0,062,105790.00000000012,105790.00000000012,1.0
36,1201.0,060,108036.0,108036.0,1.0
36,1202.0,061,125508.99999999988,125508.99999999988,1.0
36,1203.0,059,70190.00000000001,111318.9999999999,0.630530277850143
36,1203.0,061,41128.999999999935,111318.9999999999,0.36946972214985735
36,1204.0,059,45343.99999999997,149414.9999999997,0.30347689321687954
36,1204.0,063,104070.99999999983,149414.9999999997,0.696523106783121
36,1205.0,060,611.8340006327542,141883.99999999997,0.004312212798009319
36,1205.0,063,141272.16599936725,141883.99999999997,0.9956877872019909
36,1206.0,060,75079.25492187809,114596.0000000001,0.6551647083831724
36,1206.0,063,39516.74507812196,114596.0000000001,0.34483529161682713
36,1207.0,059,60636.292944785244,168358.99999999994,0.3601606860624336
36,1207.0,060,107722.70705521455,168358.99999999994,0.6398393139375654
36,1300.0,057,27015.41743480482,103895.99999999949,0.2600236528336505
36,1300.0,059,76880.58256519491,103895.99999999949,0.7399763471663519
36,1400.0,054,77363.99999999991,134521.99999999953,0.5751029571371239
36,1400.0,055,32146.999999999978,134521.99999999953,0.2389720640490038
36,1400.0,058,25011.0,134521.99999999953,0.18592497881387496
36,1500.0,051,47864.99999999996,76919.99999999978,0.6222698907956331
36,1500.0,053,29055.00000000005,76919.99999999978,0.3777301092043699
36,1600.0,046,49302.00000000007,102947.9999999994,0.47890196992656836
36,1600.0,049,53645.99999999996,102947.9999999994,0.5210980300734378
36,1700.0,046,39864.70973579797,154859.00000000017,0.2574258501979086
36,1700.0,049,114994.29026420198,154859.00000000017,0.7425741498020899
36,1801.0,043,52480.29221849448,111387.00000000003,0.47115275766915765
36,1801.0,049,58906.70778150539,111387.00000000003,0.5288472423308409
36,1802.0,043,68738.99999999983,117114.99999999999,0.5869359176877414
36,1802.0,049,48375.99999999993,117114.99999999999,0.4130640823122566
36,1900.0,043,110709.71473475847,159184.9999999999,0.6954783097324404
36,1900.0,044,48475.28526524126,159184.9999999999,0.30452169026755843
36,2001.0,044,106720.0,106720.0,1.0
36,2002.0,044,137879.0000000001,200248.00000000017,0.6885412089009626
36,2002.0,046,62369.00000000001,200248.00000000017,0.31145879109903696
36,2100.0,043,60371.00000000004,107795.0000000001,0.5600538058351499
36,2100.0,046,47424.000000000015,107795.0000000001,0.43994619416484965
36,2201.0,052,122652.00000000007,122652.00000000007,1.0
36,2202.0,052,105954.99999999975,105954.99999999975,1.0
36,2203.0,042,15420.28205128208,106171.0000000004,0.14524005661886977
36,2203.0,051,39602.86171957223,106171.0000000004,0.37301016020921046
36,2203.0,052,51147.85622914551,106171.0000000004,0.48174978317191436
36,2300.0,051,27059.892635712815,102641.99999999994,0.26363372338528895
36,2300.0,054,11166.425584501527,102641.99999999994,0.10879002342609782
36,2300.0,058,64415.68177978556,102641.99999999994,0.6275762531886129
36,2401.0,058,100621.00000000017,100621.00000000017,1.0
36,2402.0,058,98615.99999999994,98615.99999999994,1.0
36,2500.0,057,123808.99999999942,123808.99999999942,1.0
36,2600.0,057,128495.9999999996,128495.9999999996,1.0
36,2701.0,042,88408.53857142842,108774.99999999987,0.8127652362346911
36,2701.0,046,5803.999999999993,108774.99999999987,0.053357848770397606
36,2701.0,051,14562.461428571416,108774.99999999987,0.13387691499491092
36,2702.0,039,18914.00000000001,145005.99999999983,0.13043598195936743
36,2702.0,042,39582.999999999985,145005.99999999983,0.27297491138297747
36,2702.0,046,86508.99999999983,145005.99999999983,0.5965891066576551
36,2801.0,040,22698.999999999996,125451.99999999983,0.18093772917131673
36,2801.0,041,102752.99999999974,125451.99999999983,0.8190622708286825
36,2802.0,041,166859.99999999997,166859.99999999997,1.0
36,2901.0,039,122722.44962274263,122777.00000000026,0.9995556954701806
36,2901.0,042,54.550377257635105,122777.00000000026,0.0004443045298193879
36,2902.0,039,9201.999999999998,124728.00000000003,0.07377653774613556
36,2902.0,042,115525.99999999988,124728.00000000003,0.9262234622538632
36,2903.0,039,97828.99999999977,132579.99999999977,0.7378865590586811
36,2903.0,042,34751.00000000004,132579.99999999977,0.26211344094131916
36,3001.0,038,52830.00000000001,105294.99999999994,0.5017332256992263
36,3001.0,039,52465.00000000003,105294.99999999994,0.4982667743007746
36,3002.0,038,105407.0000000001,105407.0000000001,1.0
36,3003.0,038,113719.99999999997,113719.99999999997,1.0
36,3101.0,040,67271.00000000004,101828.99999999988,0.6606271297960318
36,3101.0,041,34557.99999999999,101828.99999999988,0.3393728702039697
36,3102.0,038,37641.99999999998,149113.0000000003,0.2524394251339582
36,3102.0,040,111471.00000000009,149113.0000000003,0.7475605748660403
36,3103.0,037,30038.00000000001,136734.99999999962,0.21968040370058942
36,3103.0,040,106696.99999999987,136734.99999999962,0.7803195962994125
36,3104.0,037,120219.99999999996,120219.99999999996,1.0
36,3105.0,035,154677.45158311044,167356.00000000055,0.9242420444030087
36,3105.0,037,12678.548416890055,167356.00000000055,0.07575795559699092
36,3106.0,035,121975.2533640306,199251.99999999988,0.6121657667879403
36,3106.0,037,77276.74663596945,199251.99999999988,0.38783423321206056
36,3107.0,034,17700.999999999996,192455.99999999936,0.09197426944340553
36,3107.0,035,34328.71856692383,192455.99999999936,0.17837177623417272
36,3107.0,036,62705.000000000015,192455.99999999936,0.3258147316789304
36,3107.0,037,77721.2814330762,192455.99999999936,0.4038392226434949
36,3201.0,005,17.575603557814485,114143.00000000022,0.00015397881217257695
36,3201.0,007,114125.42439644241,114143.00000000022,0.9998460211878275
36,3202.0,005,112822.99999999988,112822.99999999988,1.0
36,3203.0,005,53779.46360436073,104020.9999999998,0.517005831556713
36,3203.0,006,25330.84167491442,104020.9999999998,0.24351661371179348
36,3203.0,007,24910.694720724947,104020.9999999998,0.23947755473149648
36,3204.0,007,116387.99999999981,116387.99999999981,1.0
36,3205.0,006,33059.71394230767,119760.99999999985,0.27604741061203325
36,3205.0,007,67233.58540957618,119760.99999999985,0.5613979960886788
36,3205.0,009,19467.700648116086,119760.99999999985,0.16255459329928867
36,3206.0,006,87306.99999999996,147283.99999999994,0.5927799353629721
36,3206.0,008,59976.99999999999,147283.99999999994,0.40722006463702787
36,3207.0,006,113515.99999999999,113515.99999999999,1.0
36,3208.0,006,52663.46127478566,108209.99999999999,0.48667832247283677
36,3208.0,008,55546.53872521431,108209.99999999999,0.5133216775271631
36,3209.0,008,101341.0000000001,101341.0000000001,1.0
36,3210.0,008,9696.482049968736,103150.99999999981,0.09400279250776777
36,3210.0,009,93454.51795003116,103150.99999999981,0.9059972074922331
36,3211.0,006,9838.638835545877,111014.00000000001,0.08862520795166264
36,3211.0,009,101175.36116445411,111014.00000000001,0.9113747920483372
36,3212.0,009,104856.99999999997,104856.99999999997,1.0
36,3301.0,002,14879.514161761092,101405.99999999997,0.14673208845394844
36,3301.0,005,86526.48583823883,101405.99999999997,0.8532679115460511
36,3302.0,002,36293.402080501575,100312.00000000001,0.3618051886165321
36,3302.0,005,64018.597919498396,100312.00000000001,0.6381948113834675
36,3303.0,002,116669.00000000004,116669.00000000004,1.0
36,3304.0,001,74980.51483143886,113144.99999999997,0.6626940194567934
36,3304.0,002,38164.4851685611,113144.99999999997,0.3373059805432066
