state_fip,puma,county_fip,population,puma_pop,share_of_puma_pop
13,4200.0,181,7856.000000000003,124940.99999999895,0.06287767826414123
13,4200.0,189,21455.00000000002,124940.99999999895,0.1717210523367045
13,4200.0,265,1610.9999999999998,124940.99999999895,0.012894086008596164
13,4200.0,301,5296.9999999999845,124940.99999999895,0.04239601091715313
13,4200.0,303,20436.00000000002,124940.99999999895,0.16356520277571165
13,4200.0,317,9844.0,124940.99999999895,0.07878918849697122
13,4300.0,217,108078.99999999999,197796.00000000003,0.5464165099395335
13,4300.0,247,89717.0,197796.00000000003,0.4535834900604663
13,4400.0,97,143316.00000000003,143316.00000000003,1.0
13,4500.0,223,159825.00000000012,159825.00000000012,1.0
13,4600.0,121,136704.00000000017,136704.00000000017,1.0
13,5001.0,63,120552.99999999993,120552.99999999993,1.0
13,5002.0,63,162984.9999999999,162984.9999999999,1.0
13,6001.0,151,112782.00000000012,112782.00000000012,1.0
13,6002.0,151,112573.99999999993,112573.99999999993,1.0
15,100.0,5,66.0,237814.0000000001,0.00027752781585608914
15,100.0,7,71769.00000000016,237814.0000000001,0.3017862699420561
15,100.0,9,165978.99999999983,237814.0000000001,0.6979362022420874
15,200.0,1,199458.99999999953,199458.99999999953,1.0
15,301.0,3,104572.00000000006,104572.00000000006,1.0
15,302.0,3,112829.00000000003,112829.00000000003,1.0
15,303.0,3,104867.00000000006,104867.00000000006,1.0
15,304.0,3,122494.99999999999,122494.99999999999,1.0
15,305.0,3,118589.99999999999,118589.99999999999,1.0
15,306.0,3,150572.00000000003,150572.00000000003,1.0
15,307.0,3,144545.0,144545.0,1.0
15,308.0,3,126332.00000000007,126332.00000000007,1.0
16,100.0,9,9138.00000000003,122471.00000000077,0.07461358199083841
16,100.0,17,43610.99999999995,122471.00000000077,0.35609246270545414
16,100.0,21,11845.000000000007,122471.00000000077,0.09671677376685038
16,100.0,55,5762.999999999994,122471.00000000077,0.04705603775587655
16,100.0,57,39505.00000000006,122471.00000000077,0.3225661585191581
16,100.0,79,12609.000000000007,122471.00000000077,0.1029549852618165
16,200.0,55,151558.99999999965,151558.99999999965,1.0
16,300.0,3,4097.000000000004,106832.99999999895,0.03834957363361549
16,300.0,15,7377.999999999996,106832.99999999895,0.06906105791281784
16,300.0,23,2580.9999999999973,106832.99999999895,0.024159201744779445
16,300.0,33,912.9999999999999,106832.99999999895,0.008546048505611645
16,300.0,35,8672.999999999989,106832.99999999895,0.08118278060150023
16,300.0,37,4169.000000000002,106832.99999999895,0.03902352269429898
16,300.0,49,16410.999999999953,106832.99999999895,0.1536135838177353
16,300.0,59,7846.999999999979,106832.99999999895,0.07345108721088106
16,300.0,61,3837.999999999993,106832.99999999895,0.035925229095878905
16,300.0,69,40217.00000000003,106832.99999999895,0.3764473524098399
16,300.0,85,10709.00000000001,106832.99999999895,0.1002405623730506
16,400.0,1,45206.99999999999,122540.00000000064,0.3689162722376347
16,400.0,27,26685.00000000006,122540.00000000064,0.21776562755018702
16,400.0,45,17331.00000000004,122540.00000000064,0.14143136934878367
16,400.0,75,23260.000000000004,122540.00000000064,0.18981557042598238
16,400.0,87,10057.000000000002,122540.00000000064,0.08207116043740778
16,500.0,27,114316.00000000004,125868.00000000012,0.9082213112149231
16,500.0,73,11551.999999999987,125868.00000000012,0.09177868878507624
16,600.0,1,60452.00000000001,137084.00000000012,0.4409850894342152
16,600.0,27,76631.99999999974,137084.00000000012,0.5590149105657821
16,701.0,1,126792.00000000022,126792.00000000022,1.0
16,702.0,1,103839.00000000029,103839.00000000029,1.0
16,800.0,1,120559.00000000033,120559.00000000033,1.0
16,900.0,31,23690.000000000036,108559.0000000004,0.21822234913733501
16,900.0,83,84869.00000000035,108559.0000000004,0.7817776508626649
16,1000.0,13,22373.00000000005,115096.99999999981,0.19438386752044004
16,1000.0,25,1048.0,115096.99999999981,0.009105363302258111
16,1000.0,39,26742.999999999975,115096.99999999981,0.23235184235905382
16,1000.0,47,15148.000000000005,115096.99999999981,0.1316107283421812
16,1000.0,53,23730.000000000047,115096.99999999981,0.2061739228650624
16,1000.0,63,5349.999999999985,115096.99999999981,0.04648253212507706
16,1000.0,67,20704.99999999996,115096.99999999981,0.1798917434859292
16,1100.0,11,43195.999999999935,135276.00000000023,0.31931754339276636
16,1100.0,43,13020.000000000004,135276.00000000023,0.09624767142730405
16,1100.0,51,28533.999999999993,135276.00000000023,0.21093172477009922
16,1100.0,65,39100.00000000007,135276.00000000023,0.28903870605281057
16,1100.0,81,11426.000000000002,135276.00000000023,0.08446435435701811
16,1200.0,19,114391.99999999994,114391.99999999994,1.0
16,1300.0,5,85765.0000000006,126881.00000000064,0.6759483295371266
16,1300.0,7,5999.999999999988,126881.00000000064,0.047288404095175464
16,1300.0,11,2643.000000000001,126881.00000000064,0.02083054200392484
16,1300.0,29,6953.000000000011,126881.00000000064,0.054799378945626025
16,1300.0,41,13463.999999999985,126881.00000000064,0.10611517878957383
16,1300.0,71,4385.0,126881.00000000064,0.0345599419928908
16,1300.0,77,7671.000000000018,126881.00000000064,0.060458224635682095
17,104.0,15,14466.000000000004,126459.00000000033,0.11439280715488787
17,104.0,85,21587.99999999996,126459.00000000033,0.17071145588688746
17,104.0,103,34389.00000000004,126459.00000000033,0.27193794036011626
17,104.0,195,56016.00000000006,126459.00000000033,0.4429577965981062
17,105.0,161,143872.99999999977,143872.99999999977,1.0
17,202.0,57,35092.00000000007,172365.00000000233,0.2035912163142146
17,202.0,67,17983.000000000025,172365.00000000233,0.10433092565195824
17,202.0,71,6809.0,172365.00000000233,0.03950337945638562
17,202.0,73,49267.00000000008,172365.00000000233,0.28582948974559463
17,202.0,109,30479.000000000025,172365.00000000233,0.17682824239259487
17,202.0,131,15588.999999999995,172365.00000000233,0.09044179502799167
17,202.0,187,17145.999999999993,172365.00000000233,0.099474951411248
17,300.0,1,66084.9999999999,108958.99999999952,0.6065125414146623
17,300.0,9,6627.999999999999,108958.99999999952,0.0608302205416719
17,300.0,125,13621.000000000044,108958.99999999952,0.1250103249846282
17,300.0,149,15672.000000000018,108958.99999999952,0.14383391918061003
17,300.0,169,6952.9999999999945,108958.99999999952,0.06381299387843156
17,401.0,13,4830.0,137106.9999999994,0.035227960643876836
17,401.0,17,12493.00000000001,137106.9999999994,0.09111861538798212
17,401.0,61,13132.000000000002,137106.9999999994,0.09577920893900428
17,401.0,83,21937.00000000003,137106.9999999994,0.15999912477116504
17,401.0,117,45463.00000000006,137106.9999999994,0.3315877380440113
17,401.0,137,34246.999999999956,137106.9999999994,0.24978301618444068
17,401.0,171,5005.000000000005,137106.9999999994,0.03650433602952458
17,501.0,5,16589.0,138753.00000000102,0.11955777532737943
17,501.0,27,37634.00000000005,138753.00000000102,0.2712301715998917
17,501.0,49,34137.000000000044,138753.00000000102,0.24602711292728657
17,501.0,51,21564.99999999994,138753.00000000102,0.1554200629896275
17,501.0,135,28827.99999999983,138753.00000000102,0.2077648771558065
17,600.0,29,51352.99999999998,99219.00000000065,0.5175722391880551
17,600.0,35,10836.000000000027,99219.00000000065,0.10921295316421205
17,600.0,41,19623.000000000007,99219.00000000065,0.19777461978048436
17,600.0,45,17407.000000000062,99219.00000000065,0.17544018786724264
17,700.0,23,15716.000000000076,105770.00000000015,0.14858655573414065
17,700.0,25,13286.999999999947,105770.00000000015,0.12562163184267683
17,700.0,33,18971.99999999999,105770.00000000015,0.17937033185213164
17,700.0,79,9594.000000000025,105770.00000000015,0.09070624940909532
17,700.0,101,16032.999999999965,105770.00000000015,0.15158362484636423
17,700.0,159,15765.999999999975,105770.00000000015,0.1490592795688754
17,700.0,191,16401.999999999993,105770.00000000015,0.15507232674671428
17,800.0,3,6260.000000000008,132696.00000000076,0.04717549888466851
17,800.0,47,6455.000000000002,132696.00000000076,0.04864502321094807
17,800.0,59,5063.999999999995,132696.00000000076,0.03816241635015348
17,800.0,65,8175.9999999999745,132696.00000000076,0.06161451739313866
17,800.0,69,3938.9999999999973,132696.00000000076,0.029684391390848063
17,800.0,87,12493.99999999998,132696.00000000076,0.09415506119249946
17,800.0,127,14219.00000000001,132696.00000000076,0.10715469946343467
17,800.0,151,4203.0,132696.00000000076,0.03167390124796509
17,800.0,153,5509.999999999995,132696.00000000076,0.04152348224513146
17,800.0,165,23993.999999999956,132696.00000000076,0.1808193163320659
17,800.0,181,16967.99999999998,132696.00000000076,0.12787122445288393
17,800.0,185,11545.999999999998,132696.00000000076,0.0870109121601249
17,800.0,193,13867.999999999969,132696.00000000076,0.10450955567613109
17,900.0,55,38922.99999999999,185253.00000000012,0.21010725872185587
17,900.0,77,57977.0,185253.00000000012,0.31296119361089947
17,900.0,145,21250.99999999997,185253.00000000012,0.11471339195586554
17,900.0,199,67101.99999999993,185253.00000000012,0.3622181557113779
17,1001.0,81,37985.000000000146,156248.9999999983,0.24310555587556115
17,1001.0,121,37743.000000000065,156248.9999999983,0.2415567459631772
17,1001.0,133,34167.999999999905,156248.9999999983,0.21867659953023874
17,1001.0,157,32294.99999999993,156248.9999999983,0.2066893228116678
17,1001.0,189,14057.999999999964,156248.9999999983,0.08997177581936598
17,1104.0,163,148597.00000000012,148597.00000000012,1.0
17,1105.0,163,113740.99999999984,113740.99999999984,1.0
17,1204.0,119,121547.99999999971,121547.99999999971,1.0
17,1205.0,119,143227.99999999985,143227.99999999985,1.0
17,1300.0,167,196861.0000000008,196861.0000000008,1.0
17,1500.0,115,105528.00000000042,105528.00000000042,1.0
17,1602.0,21,32930.99999999994,142951.00000000032,0.23036564976810142
17,1602.0,39,15932.000000000016,142951.00000000032,0.11145077683961624
17,1602.0,107,29003.000000000004,142951.00000000032,0.2028877027792736
17,1602.0,129,12305.999999999995,142951.00000000032,0.08608544186469466
17,1602.0,139,14640.999999999989,142951.00000000032,0.1024197102503652
17,1602.0,147,16401.00000000003,142951.00000000032,0.11473162132478956
17,1602.0,173,21737.000000000007,142951.00000000032,0.15205909717315694
17,1701.0,143,182769.99999999913,182769.99999999913,1.0
17,1900.0,179,133194.99999999907,133194.99999999907,1.0
17,2000.0,113,172578.0000000022,172578.0000000022,1.0
17,2100.0,19,209922.00000000017,209922.00000000017,1.0
17,2200.0,53,13270.000000000033,154684.9999999999,0.08578724504638485
17,2200.0,75,27812.000000000095,154684.9999999999,0.1797976532954075
17,2200.0,105,36039.99999999981,154684.9999999999,0.23298962407473142
17,2200.0,183,77563.00000000015,154684.9999999999,0.5014254775834773
17,2300.0,91,110637.00000000012,110637.00000000012,1.0
17,2400.0,99,109736.99999999981,109736.99999999981,1.0
17,2501.0,11,33122.00000000006,145176.99999999977,0.22814908697658798
17,2501.0,95,50507.9999999999,145176.99999999977,0.3479063488018073
17,2501.0,123,11678.999999999996,145176.99999999977,0.08044662722056535
17,2501.0,155,5721.0,145176.99999999977,0.03940706861279686
17,2501.0,175,5447.000000000004,145176.99999999977,0.03751971731059336
17,2501.0,203,38700.000000000044,145176.99999999977,0.2665711510776508
17,2601.0,37,104366.00000000019,104366.00000000019,1.0
17,2700.0,141,51024.99999999972,96117.99999999971,0.5308579038265453
17,2700.0,177,45093.00000000001,96117.99999999971,0.469142096173455
17,2801.0,201,196286.99999999953,196286.99999999953,1.0
17,2901.0,7,53536.99999999995,142068.99999999985,0.3768380153305788
17,2901.0,201,88532.00000000001,142068.99999999985,0.623161984669422
17,3005.0,89,147967.0000000004,147967.0000000004,1.0
17,3007.0,89,118366.99999999971,118366.99999999971,1.0
17,3008.0,89,140401.0000000001,140401.0000000001,1.0
17,3009.0,89,124641.00000000006,124641.00000000006,1.0
17,3102.0,197,134119.0000000003,134119.0000000003,1.0
17,3105.0,197,142060.00000000003,142060.00000000003,1.0
17,3106.0,197,173422.99999999994,173422.99999999994,1.0
17,3107.0,197,126176.0,126176.0,1.0
17,3108.0,197,113536.99999999977,113536.99999999977,1.0
17,3202.0,43,117786.99999999977,117786.99999999977,1.0
17,3203.0,43,119789.99999999985,119789.99999999985,1.0
17,3204.0,43,148485.0000000001,148485.0000000001,1.0
17,3205.0,43,125899.99999999993,125899.99999999993,1.0
17,3207.0,43,117725.99999999994,117725.99999999994,1.0
17,3208.0,43,177787.99999999985,177787.99999999985,1.0
17,3209.0,43,121584.00000000012,121584.00000000012,1.0
17,3306.0,97,158146.00000000032,158146.00000000032,1.0
17,3307.0,97,138659.00000000015,138659.00000000015,1.0
17,3308.0,97,117211.99999999991,117211.99999999991,1.0
17,3309.0,97,152666.00000000012,152666.00000000012,1.0
17,3310.0,97,134790.00000000006,134790.00000000006,1.0
17,3401.0,31,126621.00000000009,126621.00000000009,1.0
17,3407.0,31,175799.99999999997,175799.99999999997,1.0
17,3408.0,31,189970.00000000006,189970.00000000006,1.0
17,3409.0,31,152327.0000000002,152327.0000000002,1.0
17,3410.0,31,175996.0000000002,175996.0000000002,1.0
17,3411.0,31,171103.0000000002,171103.0000000002,1.0
17,3412.0,31,108492.99999999994,108492.99999999994,1.0
17,3413.0,31,166917.00000000055,166917.00000000055,1.0
17,3414.0,31,166352.99999999997,166352.99999999997,1.0
17,3415.0,31,127276.99999999974,127276.99999999974,1.0
17,3416.0,31,143443.99999999983,143443.99999999983,1.0
17,3417.0,31,122270.99999999994,122270.99999999994,1.0
17,3418.0,31,108469.00000000004,108469.00000000004,1.0
17,3419.0,31,121493.99999999991,121493.99999999991,1.0
17,3420.0,31,186784.00000000015,186784.00000000015,1.0
17,3421.0,31,179200.00000000044,179200.00000000044,1.0
17,3422.0,31,128968.00000000007,128968.00000000007,1.0
17,3501.0,31,172102.9999999999,172102.9999999999,1.0
17,3502.0,31,170781.00000000006,170781.00000000006,1.0
17,3503.0,31,156112.00000000003,156112.00000000003,1.0
17,3504.0,31,141633.99999999994,141633.99999999994,1.0
17,3520.0,31,135552.99999999988,135552.99999999988,1.0
17,3521.0,31,186594.99999999997,186594.99999999997,1.0
17,3522.0,31,134875.99999999977,134875.99999999977,1.0
17,3523.0,31,194949.00000000006,194949.00000000006,1.0
17,3524.0,31,180129.99999999974,180129.99999999974,1.0
17,3525.0,31,156701.99999999994,156701.99999999994,1.0
17,3526.0,31,160645.00000000003,160645.00000000003,1.0
17,3527.0,31,150609.99999999974,150609.99999999974,1.0
17,3528.0,31,130768.00000000001,130768.00000000001,1.0
17,3529.0,31,184604.99999999974,184604.99999999974,1.0
17,3530.0,31,130129.00000000022,130129.00000000022,1.0
17,3531.0,31,127757.00000000023,127757.00000000023,1.0
17,3532.0,31,132264.99999999997,132264.99999999997,1.0
17,3601.0,111,135767.0000000002,135767.0000000002,1.0
17,3602.0,111,171947.00000000044,171947.00000000044,1.0
17,3700.0,63,50666.00000000014,176720.00000000012,0.28670212765957503
17,3700.0,93,126054.00000000009,176720.00000000012,0.7132978723404255
18,101.0,89,109562.00000000015,109562.00000000015,1.0
18,102.0,89,124211.99999999993,124211.99999999993,1.0
18,103.0,89,115497.0000000001,115497.0000000001,1.0
18,104.0,89,136435.9999999997,136435.9999999997,1.0
18,200.0,127,168636.0000000002,168636.0000000002,1.0
18,300.0,91,110153.99999999978,110153.99999999978,1.0
18,401.0,141,115429.00000000041,115429.00000000041,1.0
18,402.0,141,154787.00000000012,154787.00000000012,1.0
18,500.0,39,204558.00000000035,204558.00000000035,1.0
18,600.0,33,42927.00000000007,164078.99999999913,0.2616239738174922
18,600.0,87,39193.00000000001,164078.99999999913,0.2388666435070924
18,600.0,113,47506.000000000306,164078.99999999913,0.2895312623797107
18,600.0,151,34453.0,164078.99999999913,0.20997812029571233
18,700.0,49,20095.999999999993,103046.00000000025,0.19501969993983215
18,700.0,73,33446.999999999876,103046.00000000025,0.3245831958542767
18,700.0,111,13991.999999999945,103046.00000000025,0.135784018787725
18,700.0,131,12559.000000000096,103046.00000000025,0.1218776080585376
18,700.0,149,22951.999999999985,103046.00000000025,0.22273547735962512
18,800.0,85,79034.99999999996,125495.99999999945,0.6297810288774168
18,800.0,99,46461.00000000002,125495.99999999945,0.3702189711225874
18,900.0,1,35375.999999999935,133475.99999999924,0.265036411040188
18,900.0,69,36359.000000000095,133475.99999999924,0.2724010308969425
18,900.0,179,28010.99999999997,133475.99999999924,0.2098579519913702
18,900.0,183,33730.00000000002,133475.99999999924,0.2527046060715051
18,1001.0,3,134777.00000000015,134777.00000000015,1.0
18,1002.0,3,125469.99999999978,125469.99999999978,1.0
18,1003.0,3,112328.0,112328.0,1.0
18,1100.0,7,8676.999999999987,123460.00000000042,0.0702818726713102
18,1100.0,15,20074.000000000055,123460.00000000042,0.16259517252551423
18,1100.0,23,32273.000000000015,123460.00000000042,0.26140450348290867
18,1100.0,107,38286.99999999994,123460.00000000042,0.3101166369674373
18,1100.0,181,24148.99999999995,123460.00000000042,0.19560181435282575
18,1200.0,157,191553.00000000035,191553.00000000035,1.0
18,1300.0,17,37880.0,135372.99999999953,0.27981946178336986
18,1300.0,67,82330.99999999993,135372.99999999953,0.6081788835292135
18,1300.0,159,15161.999999999982,135372.99999999953,0.11200165468741946
18,1400.0,53,66452.0000000001,133655.9999999999,0.497186807924823
18,1400.0,103,35814.99999999999,133655.9999999999,0.26796402705452815
18,1400.0,169,31389.000000000196,133655.9999999999,0.23484916502065165
18,1500.0,9,12013.000000000004,106033.99999999981,0.11329384914272804
18,1500.0,65,48255.00000000007,106033.99999999981,0.45508987683196106
18,1500.0,75,20839.999999999996,106033.99999999981,0.19654073221796814
18,1500.0,135,24925.999999999993,106033.99999999981,0.23507554180734516
18,1600.0,21,26233.99999999994,104115.99999999977,0.2519689577010258
18,1600.0,45,16430.000000000033,104115.99999999977,0.1578047562334326
18,1600.0,121,16946.000000000025,104115.99999999977,0.16276076683699012
18,1600.0,153,20730.000000000015,104115.99999999977,0.19910484459641228
18,1600.0,165,15539.00000000003,104115.99999999977,0.14924699373775466
18,1600.0,171,8237.000000000005,104115.99999999977,0.07911368089438726
18,1700.0,167,107459.00000000007,107459.00000000007,1.0
18,1801.0,11,65544.00000000012,128659.00000000029,0.5094396816390612
18,1801.0,57,63114.99999999998,128659.00000000029,0.49056031836093733
18,1802.0,57,132919.0,132919.0,1.0
18,1803.0,57,127083.00000000004,127083.00000000004,1.0
18,1900.0,95,129454.99999999987,129454.99999999987,1.0
18,2000.0,35,115020.00000000009,115020.00000000009,1.0
18,2100.0,13,15063.999999999989,122370.00000000013,0.12310206750020408
18,2100.0,109,69922.0000000002,122370.00000000013,0.5713982185176116
18,2100.0,133,37384.000000000015,122370.00000000013,0.30549971398218495
18,2200.0,63,163798.99999999988,163798.99999999988,1.0
18,2301.0,97,108884.00000000007,108884.00000000007,1.0
18,2302.0,97,112402.99999999993,112402.99999999993,1.0
18,2303.0,97,125194.99999999985,125194.99999999985,1.0
18,2304.0,97,147984.00000000026,147984.00000000026,1.0
18,2305.0,97,149958.00000000026,149958.00000000026,1.0
18,2306.0,97,162484.99999999988,162484.99999999988,1.0
18,2307.0,97,144960.0000000001,144960.0000000001,1.0
18,2400.0,81,153716.00000000035,153716.00000000035,1.0
18,2500.0,59,75164.00000000004,119601.99999999971,0.6284510292470045
18,2500.0,145,44438.00000000029,119601.99999999971,0.3715489707530008
18,2600.0,41,23193.999999999996,113290.00000000019,0.2047312207608788
18,2600.0,139,16641.000000000015,113290.00000000019,0.14688851619736948
18,2600.0,161,7112.9999999999945,113290.00000000019,0.0627857710300996
18,2600.0,177,66342.00000000001,113290.00000000019,0.5855944920116507
18,2700.0,27,33120.00000000016,161419.0000000007,0.20518030715095506
18,2700.0,55,32158.999999999996,161419.0000000007,0.1992268568136332
18,2700.0,93,45548.000000000015,161419.0000000007,0.28217248279322643
18,2700.0,101,10212.000000000013,161419.0000000007,0.06326392803821092
18,2700.0,117,19544.999999999964,161419.0000000007,0.12108240046091154
18,2700.0,119,20835.000000000025,161419.0000000007,0.1290740247430596
18,2800.0,105,146460.99999999997,146460.99999999997,1.0
18,2900.0,5,82481.00000000017,126506.0000000001,0.6519927908557706
18,2900.0,71,44025.00000000004,126506.0000000001,0.34800720914423033
18,3000.0,31,26561.999999999978,110231.99999999999,0.24096451121271484
18,3000.0,77,32200.999999999978,110231.99999999999,0.2921202554612089
18,3000.0,79,27709.999999999975,110231.99999999999,0.25137890993540873
18,3000.0,143,23759.000000000015,110231.99999999999,0.2155363233906671
18,3100.0,29,49478.99999999997,117202.99999999943,0.4221649616477412
18,3100.0,47,22774.00000000006,117202.99999999943,0.19431243227562578
18,3100.0,115,5873.999999999998,117202.99999999943,0.05011817103657779
18,3100.0,137,28390.99999999999,117202.99999999943,0.24223782667679264
18,3100.0,155,10684.999999999993,117202.99999999943,0.09116660836326754
18,3200.0,51,33656.000000000095,121496.00000000055,0.277013235003621
18,3200.0,129,25559.99999999999,121496.00000000055,0.21037729637189598
18,3200.0,173,62279.999999999905,121496.00000000055,0.5126094686244783
18,3300.0,163,181291.00000000023,181291.00000000023,1.0
18,3400.0,25,10569.00000000001,142104.00000000023,0.07437510555649378
18,3400.0,37,42542.999999999935,142104.00000000023,0.2993793278162463
18,3400.0,83,37064.999999999985,142104.00000000023,0.26083009626752185
18,3400.0,123,19101.99999999999,142104.00000000023,0.13442267634971541
18,3400.0,125,12377.999999999984,142104.00000000023,0.08710521871305497
18,3400.0,147,20447.00000000004,142104.00000000023,0.14388757529696564
18,3500.0,43,77319.9999999999,145108.0,0.5328445020260765
18,3500.0,61,39939.99999999991,145108.0,0.2752432670838266
18,3500.0,175,27847.999999999938,145108.0,0.19191223089009524
18,3600.0,19,116507.00000000038,116507.00000000038,1.0
19,100.0,41,16211.000000000002,118269.0000000017,0.13706888533766048
19,100.0,59,17127.0,118269.0000000017,0.1448139411003708
19,100.0,63,9437.999999999984,118269.0000000017,0.07980113131927934
19,100.0,119,11775.999999999998,118269.0000000017,0.09956962517650296
19,100.0,141,13835.000000000016,118269.0000000017,0.11697909004049935
19,100.0,143,6051.999999999988,118269.0000000017,0.05117148196061437
19,100.0,147,9002.99999999997,118269.0000000017,0.07612307536209692
19,100.0,167,34826.999999999956,118269.0000000017,0.29447276970296066
19,200.0,33,42833.999999999985,112987.00000000017,0.3791055608167304
19,200.0,67,15785.999999999962,112987.00000000017,0.13971518847300962
19,200.0,81,10801.999999999976,112987.00000000017,0.09560391903493287
19,200.0,109,14977.999999999969,112987.00000000017,0.1325639232832091
19,200.0,131,10607.999999999982,112987.00000000017,0.09388690734332238
19,200.0,189,10534.000000000007,112987.00000000017,0.09323196473930621
19,200.0,195,7445.000000000018,112987.00000000017,0.065892536309487
19,400.0,5,13813.000000000038,117618.99999999984,0.11743850908441712
19,400.0,17,24864.00000000009,117618.99999999984,0.21139441756859118
19,400.0,37,12026.000000000027,117618.99999999984,0.10224538552444795
19,400.0,43,17625.00000000001,117618.99999999984,0.1498482388049553
19,400.0,65,19802.999999999938,117618.99999999984,0.168365655208767
19,400.0,89,9225.999999999989,117618.99999999984,0.07843970787032709
19,400.0,191,20262.000000000146,117618.99999999984,0.1722680859384978
19,500.0,13,132392.99999999977,132392.99999999977,1.0
19,600.0,23,14628.000000000011,127984.99999999866,0.11429464390358374
19,600.0,69,10161.999999999933,127984.99999999866,0.07939992967925959
19,600.0,75,12299.000000000045,127984.99999999866,0.09609719889049634
19,600.0,79,14996.999999999993,127984.99999999866,0.1171777942727675
19,600.0,83,17060.999999999985,127984.99999999866,0.13330468414267424
19,600.0,91,9553.999999999998,127984.99999999866,0.07464937297339609
19,600.0,187,36545.00000000011,127984.99999999866,0.28554127436809384
19,600.0,197,12738.99999999998,127984.99999999866,0.09953510176973952
19,700.0,19,21118.000000000015,154683.99999999962,0.13652349305681302
19,700.0,55,17183.000000000007,154683.99999999962,0.11108453362985214
19,700.0,61,96981.99999999999,154683.99999999962,0.6269685293889492
19,700.0,97,19401.000000000015,154683.99999999962,0.12542344392438817
19,800.0,31,18457.00000000003,128813.99999999988,0.1432841150806593
19,800.0,45,46908.99999999985,128813.99999999988,0.36416072787119325
19,800.0,105,20559.000000000015,128813.99999999988,0.15960221715031
19,800.0,139,42889.00000000003,128813.99999999988,0.3329529398978377
19,900.0,163,172446.0000000002,172446.0000000002,1.0
19,1000.0,113,223861.0000000003,223861.0000000003,1.0
19,1100.0,103,148576.9999999998,148576.9999999998,1.0
19,1200.0,11,25635.999999999967,117208.99999999955,0.21872040542961774
19,1200.0,95,16189.000000000075,117208.99999999955,0.1381207927718873
19,1200.0,127,39964.0,117208.99999999955,0.34096357788224585
19,1200.0,157,18388.0,117208.99999999955,0.1568821506880877
19,1200.0,171,17032.000000000004,117208.99999999955,0.14531307322816567
19,1300.0,15,26369.999999999935,123311.0,0.21384953491578151
19,1300.0,169,96941.00000000004,123311.0,0.7861504650842183
19,1400.0,49,21065.000000000033,157296.0000000003,0.13391948937035902
19,1400.0,99,36971.0,157296.0000000003,0.2350409419184209
19,1400.0,121,16011.999999999949,157296.0000000003,0.10179534126741888
19,1400.0,125,33172.000000000124,157296.0000000003,0.21088902451429192
19,1400.0,181,50076.0000000001,157296.0000000003,0.31835520292950875
19,1500.0,49,66034.00000000009,197005.00000000015,0.3351894621963912
19,1500.0,153,130971.0000000002,197005.00000000015,0.6648105378036095
19,1600.0,153,147158.00000000044,147158.00000000044,1.0
19,1700.0,153,201483.00000000023,201483.00000000023,1.0
19,1800.0,1,7084.9999999999845,103093.9999999999,0.06872368906046901
19,1800.0,3,3669.999999999995,103093.9999999999,0.03559857993675673
19,1800.0,7,12451.999999999989,103093.9999999999,0.12078297476089783
19,1800.0,9,5571.000000000011,103093.9999999999,0.05403806235086442
19,1800.0,39,9359.999999999998,103093.9999999999,0.0907909286670418
19,1800.0,53,7978.9999999999845,103093.9999999999,0.07739538673443647
19,1800.0,77,10668.999999999996,103093.9999999999,0.10348807884066975
19,1800.0,117,8583.0,103093.9999999999,0.08325411760141238
19,1800.0,135,7807.000000000009,103093.9999999999,0.07572700642132439
19,1800.0,159,4964.000000000004,103093.9999999999,0.04815023182726452
19,1800.0,173,6166.999999999995,103093.9999999999,0.05981919413350924
19,1800.0,175,12357.999999999995,103093.9999999999,0.11987118552001093
19,1800.0,185,6429.000000000007,103093.9999999999,0.06236056414534322
19,1900.0,21,20057.999999999964,119640.00000000122,0.16765295887662787
19,1900.0,25,9744.000000000004,119640.00000000122,0.08144433299899619
19,1900.0,27,20280.999999999985,119640.00000000122,0.16951688398528736
19,1900.0,35,11343.000000000018,119640.00000000122,0.09480942828485375
19,1900.0,47,17033.999999999967,119640.00000000122,0.14237713139418082
19,1900.0,73,8949.999999999958,119640.00000000122,0.07480775660314165
19,1900.0,93,6900.999999999983,119640.00000000122,0.057681377465729794
19,1900.0,133,8730.000000000015,119640.00000000122,0.07296890672015986
19,1900.0,151,6796.99999999994,119640.00000000122,0.05681210297559237
19,1900.0,161,9801.999999999993,119640.00000000122,0.08192912069541869
19,2000.0,149,25068.00000000002,127654.00000000048,0.19637457502310873
19,2000.0,193,102586.0000000004,127654.00000000048,0.8036254249768907
19,2100.0,29,13090.99999999998,179480.00000000006,0.07293848896813002
19,2100.0,71,6945.9999999999945,179480.00000000006,0.038700690884778205
19,2100.0,85,14088.999999999958,179480.00000000006,0.078498997102741
19,2100.0,129,15034.000000000002,179480.00000000006,0.08376420771116558
19,2100.0,137,10052.999999999985,179480.00000000006,0.05601181190104737
19,2100.0,145,15267.999999999935,179480.00000000006,0.08506797414753693
19,2100.0,155,93393.00000000001,179480.00000000006,0.5203532427011365
19,2100.0,165,11606.0,179480.00000000006,0.06466458658346332
19,2200.0,51,8919.999999999985,123810.99999999949,0.07204529484456165
19,2200.0,101,18147.999999999967,123810.99999999949,0.1465782523362225
19,2200.0,107,10188.000000000031,123810.99999999949,0.08228671119690555
19,2200.0,123,22163.99999999998,123810.99999999949,0.17901478866982798
19,2200.0,177,7149.9999999999945,123810.99999999949,0.05774931145051752
