state_fip,puma,lower_leg_district,upper_leg_district,P001001,puma_pop,share_of_puma_pop
36,3802,69,30,35715.0,127399.0,0.2803397200919944
36,3802,69,31,11907.0,127399.0,0.0934622720743491
36,3802,70,30,18863.0,127399.0,0.14806238667493465
36,3802,70,31,23585.0,127399.0,0.18512704181351503
36,3802,71,30,21440.0,127399.0,0.16829017496212686
36,3802,71,31,15889.0,127399.0,0.12471840438307993
36,3803,68,30,7774.0,118665.0,0.06551215606960772
36,3803,69,30,540.0,118665.0,0.004550625711035267
36,3803,70,30,82248.0,118665.0,0.6931108582985717
36,3803,71,30,28103.0,118665.0,0.2368263599207854
36,3804,68,28,121.0,117569.0,0.0010291828628294873
36,3804,68,29,46278.0,117569.0,0.39362416963655383
36,3804,68,30,64533.0,117569.0,0.5488946916278951
36,3804,70,30,6637.0,117569.0,0.05645195587272155
36,3805,68,28,4225.0,219920.0,0.01921153146598763
36,3805,68,29,8517.0,219920.0,0.038727719170607494
36,3805,73,28,68385.0,219920.0,0.3109539832666424
36,3805,73,29,6218.0,219920.0,0.02827391778828665
36,3805,76,28,119873.0,219920.0,0.5450754819934521
36,3805,76,29,12702.0,219920.0,0.057757366315023644
36,3806,67,27,32726.0,193892.0,0.16878468425721535
36,3806,67,29,30624.0,193892.0,0.15794359746663092
36,3806,67,30,1682.0,193892.0,0.008674932436614198
36,3806,67,31,36016.0,193892.0,0.18575289336331566
36,3806,68,29,17.0,193892.0,8.767767623212922e-05
36,3806,69,29,14837.0,193892.0,0.07652198130918243
36,3806,69,30,44823.0,193892.0,0.2311750871619252
36,3806,69,31,24331.0,193892.0,0.1254873847296433
36,3806,75,27,8835.0,193892.0,0.04556660408887422
36,3806,75,29,1.0,193892.0,5.157510366595837e-06
36,3807,66,27,2640.0,144664.0,0.018249184316761598
36,3807,67,27,23002.0,144664.0,0.15900293092960238
36,3807,67,31,8431.0,144664.0,0.058279876126748884
36,3807,73,27,232.0,144664.0,0.001603716197533595
36,3807,73,28,443.0,144664.0,0.003062268428911132
36,3807,74,28,419.0,144664.0,0.0028963667533042086
36,3807,75,27,87805.0,144664.0,0.6069581927777471
36,3807,75,28,19732.0,144664.0,0.13639882762815905
36,3807,75,31,1960.0,144664.0,0.013548636841232097
36,3808,73,27,5639.0,151010.0,0.03734189788755712
36,3808,73,28,51632.0,151010.0,0.3419111317131316
36,3808,74,27,42883.0,151010.0,0.283974571220449
36,3808,74,28,36627.0,151010.0,0.24254685120190717
36,3808,75,28,14229.0,151010.0,0.09422554797695516
36,3809,65,26,85442.0,164937.0,0.5180280955758866
36,3809,65,27,1777.0,164937.0,0.010773810606473987
36,3809,66,26,2775.0,164937.0,0.01682460575856236
36,3809,66,27,22625.0,164937.0,0.1371735874909814
36,3809,74,26,22066.0,164937.0,0.13378441465529262
36,3809,74,27,30252.0,164937.0,0.18341548591280307
36,3810,65,26,45025.0,149334.0,0.3015053504225428
36,3810,66,26,42807.0,149334.0,0.28665273815741893
36,3810,66,27,59332.0,149334.0,0.39731072629140046
36,3810,66,28,2170.0,149334.0,0.01453118512863782
36,3901,62,24,117462.0,159958.0,0.7343302616936946
36,3901,63,24,13522.0,159958.0,0.08453469035621851
36,3901,64,24,28974.0,159958.0,0.1811350479500869
36,3902,62,24,7624.0,133016.0,0.057316413063090155
36,3902,63,24,71502.0,133016.0,0.5375443555662477
36,3902,64,23,15544.0,133016.0,0.11685812233114813
36,3902,64,24,38346.0,133016.0,0.28828110903951404
36,3903,61,23,102062.0,175756.0,0.5807027925077949
36,3903,61,24,21729.0,175756.0,0.12363162566285077
36,3903,63,23,19490.0,175756.0,0.11089237351783154
36,3903,63,24,19564.0,175756.0,0.11131341177541591
36,3903,64,23,12911.0,175756.0,0.07345979653610687
36,4001,50,18,44405.0,147577.0,0.3008937707095279
36,4001,50,26,59110.0,147577.0,0.4005366689931358
36,4001,53,18,42020.0,147577.0,0.28473271580259796
36,4001,53,26,2042.0,147577.0,0.01383684449473834
36,4002,53,18,75719.0,129253.0,0.585820058335203
36,4002,54,18,49388.0,129253.0,0.38210331675086845
36,4002,55,18,4125.0,129253.0,0.03191415286298964
36,4002,56,18,21.0,129253.0,0.00016247205093885636
36,4003,50,18,431.0,134217.0,0.0032112176549915434
36,4003,50,25,4304.0,134217.0,0.03206747282385987
36,4003,50,26,8745.0,134217.0,0.06515568072598851
36,4003,53,18,2436.0,134217.0,0.018149712778560093
36,4003,53,26,1475.0,134217.0,0.010989665988660155
36,4003,54,18,10670.0,134217.0,0.07949812616881617
36,4003,54,25,635.0,134217.0,0.004731144340880813
36,4003,55,18,282.0,134217.0,0.0021010751246116365
36,4003,55,25,8145.0,134217.0,0.06068530812043184
36,4003,56,18,16464.0,134217.0,0.12266702429647511
36,4003,56,25,66053.0,134217.0,0.4921358695247249
36,4003,57,25,14577.0,134217.0,0.10860770245199937
36,4004,50,25,6417.0,118579.0,0.05411582151983066
36,4004,50,26,647.0,118579.0,0.005456278093085622
36,4004,52,25,23679.0,118579.0,0.19968965837121244
36,4004,52,26,27114.0,118579.0,0.22865768812352946
36,4004,57,25,60720.0,118579.0,0.512063687499473
36,4004,57,26,2.0,118579.0,1.6866392868889094e-05
36,4005,44,21,20171.0,106002.0,0.19028886247429294
36,4005,51,20,3390.0,106002.0,0.03198052866927039
36,4005,51,21,1530.0,106002.0,0.014433689930378673
36,4005,51,25,11421.0,106002.0,0.10774325012735608
36,4005,51,26,1311.0,106002.0,0.012367691175638195
36,4005,52,20,10057.0,106002.0,0.09487556838550217
36,4005,52,21,19320.0,106002.0,0.18226071206203656
36,4005,52,25,19782.0,106002.0,0.18661912039395484
36,4005,52,26,18907.0,106002.0,0.17836455915926114
36,4005,57,25,113.0,106002.0,0.001066017622309013
36,4006,43,20,13394.0,123018.0,0.10887837552228129
36,4006,43,25,11855.0,123018.0,0.09636801118535498
36,4006,52,20,5175.0,123018.0,0.04206701458323172
36,4006,55,20,11493.0,123018.0,0.09342535238745549
36,4006,55,25,6593.0,123018.0,0.05359378302362256
36,4006,56,20,6274.0,123018.0,0.051000666569119966
36,4006,56,25,34279.0,123018.0,0.27865027882098553
36,4006,57,20,20813.0,123018.0,0.16918662309580712
36,4006,57,25,13142.0,123018.0,0.10682989481214131
36,4007,54,18,2.0,119578.0,1.6725484620916893e-05
36,4007,55,18,3415.0,119578.0,0.02855876499021559
36,4007,55,19,14995.0,119578.0,0.12539932094532438
36,4007,55,20,36494.0,119578.0,0.30518991787787053
36,4007,55,25,23192.0,119578.0,0.19394871966415228
36,4007,58,19,4226.0,119578.0,0.03534094900399739
36,4007,58,20,962.0,119578.0,0.008044958102661025
36,4007,60,19,36292.0,119578.0,0.3035006439311579
36,4008,54,18,55636.0,154541.0,0.36000802376068486
36,4008,54,19,7143.0,154541.0,0.04622074400968028
36,4008,55,18,5294.0,154541.0,0.03425628150458455
36,4008,55,19,3571.0,154541.0,0.02310713661746721
36,4008,58,19,544.0,154541.0,0.003520101461748015
36,4008,60,18,5934.0,154541.0,0.03839757734193515
36,4008,60,19,76419.0,154541.0,0.49449013530389996
36,4009,41,17,3960.0,193723.0,0.02044155830748027
36,4009,41,19,6749.0,193723.0,0.03483840328716776
36,4009,41,21,25334.0,193723.0,0.13077435307113766
36,4009,41,22,5872.0,193723.0,0.030311320803415184
36,4009,42,17,573.0,193723.0,0.0029578315429763117
36,4009,42,19,531.0,193723.0,0.002741027136684854
36,4009,42,21,1681.0,193723.0,0.008677338261331902
36,4009,58,19,22966.0,193723.0,0.11855071416403834
36,4009,58,21,3036.0,193723.0,0.015671861369068205
36,4009,59,19,93752.0,193723.0,0.48394873091992174
36,4009,59,21,13234.0,193723.0,0.0683140360205035
36,4009,59,22,11366.0,193723.0,0.05867140195020726
36,4009,60,19,4669.0,193723.0,0.024101423166067015
36,4010,41,21,3056.0,135648.0,0.02252889832507667
36,4010,42,21,31800.0,135648.0,0.23443029016277425
36,4010,43,20,9135.0,135648.0,0.06734341825902336
36,4010,43,21,822.0,135648.0,0.006059801840056617
36,4010,55,20,4138.0,135648.0,0.03050542580797358
36,4010,58,19,358.0,135648.0,0.0026391837697570183
36,4010,58,20,35092.0,135648.0,0.25869898560981364
36,4010,58,21,51247.0,135648.0,0.3777939962255249
36,4011,42,20,1480.0,107129.0,0.013815120088864827
36,4011,42,21,359.0,107129.0,0.003351100075609779
36,4011,43,20,72193.0,107129.0,0.6738884895779854
36,4011,43,21,13888.0,107129.0,0.12963809986091535
36,4011,55,20,1296.0,107129.0,0.012097564618357308
36,4011,57,20,11660.0,107129.0,0.10884074340281343
36,4011,57,21,2504.0,107129.0,0.023373689663863193
36,4011,58,20,3749.0,107129.0,0.0349951927115907
36,4012,42,21,203.0,147374.0,0.001377447853759822
36,4012,44,21,20501.0,147374.0,0.13910866231492666
36,4012,49,17,12176.0,147374.0,0.08261972939595859
36,4012,49,20,21612.0,147374.0,0.1466473054948634
36,4012,49,23,81.0,147374.0,0.000549622050022392
36,4012,51,17,25325.0,147374.0,0.17184170884959354
36,4012,51,20,48187.0,147374.0,0.3269708361040618
36,4012,51,21,5450.0,147374.0,0.03698074287187699
36,4012,51,23,2807.0,147374.0,0.01904677894336857
36,4012,51,25,11032.0,147374.0,0.07485716612156826
36,4013,46,22,54316.0,121790.0,0.44598078659988505
36,4013,49,17,2061.0,121790.0,0.016922571639707694
36,4013,49,22,25071.0,121790.0,0.20585433943673537
36,4013,49,23,989.0,121790.0,0.008120535347729699
36,4013,51,22,7145.0,121790.0,0.058666557188603335
36,4013,51,23,3882.0,121790.0,0.031874538139420316
36,4013,64,22,26799.0,121790.0,0.2200426964446999
36,4013,64,23,1527.0,121790.0,0.012537975203218655
36,4014,42,21,103.0,163547.0,0.0006297883788757972
36,4014,44,17,33428.0,163547.0,0.20439384397145774
36,4014,44,21,20428.0,163547.0,0.12490599032693965
36,4014,45,22,1683.0,163547.0,0.010290619821824918
36,4014,48,17,84339.0,163547.0,0.5156866221942317
36,4014,48,22,13101.0,163547.0,0.08010541312283319
36,4014,49,17,7180.0,163547.0,0.043901753012895374
36,4014,49,22,850.0,163547.0,0.005197282738295414
36,4014,51,17,2435.0,163547.0,0.014888686432646273
36,4015,41,17,7114.0,158639.0,0.044843953882714845
36,4015,42,17,14160.0,158639.0,0.0892592615939334
36,4015,42,21,72945.0,158639.0,0.4598175732323073
36,4015,43,21,2464.0,158639.0,0.01553212009657146
36,4015,44,17,24207.0,158639.0,0.15259173343251028
36,4015,44,21,5374.0,158639.0,0.03387565478854506
36,4015,45,17,10132.0,158639.0,0.06386827955294726
36,4015,48,17,20522.0,158639.0,0.1293628931095128
36,4015,58,21,1721.0,158639.0,0.010848530310957583
36,4016,41,17,16066.0,147751.0,0.10873699670391401
36,4016,41,19,36760.0,147751.0,0.2487969624571069
36,4016,41,22,13022.0,147751.0,0.08813476727737883
36,4016,41,23,6135.0,147751.0,0.04152256160702804
36,4016,45,17,21021.0,147751.0,0.14227314874349412
36,4016,45,19,7725.0,147751.0,0.05228391009197907
36,4016,45,22,32308.0,147751.0,0.218665186699244
36,4016,45,23,9011.0,147751.0,0.060987742891757075
36,4016,59,22,5703.0,147751.0,0.03859872352809795
36,4017,45,17,324.0,181636.0,0.0017837873549296395
36,4017,45,22,1418.0,181636.0,0.007806822436080953
36,4017,46,22,5298.0,181636.0,0.029168226563016143
36,4017,46,23,1.0,181636.0,5.505516527560616e-06
36,4017,47,17,22016.0,181636.0,0.12120945187077452
36,4017,47,22,56427.0,181636.0,0.3106597811006629
36,4017,47,23,35800.0,181636.0,0.19709749168667004
36,4017,48,17,5166.0,181636.0,0.02844149838137814
36,4017,48,22,1052.0,181636.0,0.005791803386993768
36,4017,49,17,5596.0,181636.0,0.030808870488229206
36,4017,49,22,45345.0,181636.0,0.24964764694223612
36,4017,49,23,3193.0,181636.0,0.017579114272501046
36,4018,45,22,6925.0,114698.0,0.06037594378280354
36,4018,45,23,33580.0,114698.0,0.2927688364226054
36,4018,46,23,64332.0,114698.0,0.5608816195574465
36,4018,47,22,4098.0,114698.0,0.03572860904287782
36,4018,47,23,5763.0,114698.0,0.05024499119426668
36,4101,30,12,19420.0,174174.0,0.11149769770459425
36,4101,30,13,4938.0,174174.0,0.028350959385442145
36,4101,36,12,94391.0,174174.0,0.541935076417835
36,4101,36,13,27892.0,174174.0,0.16013871186284978
36,4101,37,12,27533.0,174174.0,0.15807755462927878
36,4102,34,13,93416.0,183339.0,0.5095260691942249
36,4102,34,16,1248.0,183339.0,0.006807062327164433
36,4102,35,13,55571.0,183339.0,0.30310517674908233
36,4102,36,13,816.0,183339.0,0.004450771521607514
36,4102,39,13,30460.0,183339.0,0.16614031929922166
36,4102,39,16,1828.0,183339.0,0.009970600908699185
36,4103,25,11,1934.0,248328.0,0.00778808672401018
36,4103,25,16,37344.0,248328.0,0.15038175316516864
36,4103,26,11,52194.0,248328.0,0.21018169517734608
36,4103,26,16,1896.0,248328.0,0.007635063303372958
36,4103,27,11,30996.0,248328.0,0.12481878805450855
36,4103,40,11,29148.0,248328.0,0.11737701749299313
36,4103,40,16,94816.0,248328.0,0.3818175960826004
36,4104,24,11,12717.0,116852.0,0.10882997295724506
36,4104,24,16,1356.0,116852.0,0.011604422688529079
36,4104,25,11,28748.0,116852.0,0.24602060726388936
36,4104,25,16,12557.0,116852.0,0.10746071954266936
36,4104,26,11,58492.0,116852.0,0.5005648170335125
36,4104,26,16,2982.0,116852.0,0.025519460514154657
36,4105,24,11,13970.0,188688.0,0.07403756465699991
36,4105,24,14,4978.0,188688.0,0.02638217586703977
36,4105,26,11,8457.0,188688.0,0.044820020351055714
36,4105,29,10,16354.0,188688.0,0.08667217841092173
36,4105,29,14,29153.0,188688.0,0.15450373102688036
36,4105,31,10,24353.0,188688.0,0.1290649113881116
36,4105,33,11,25927.0,188688.0,0.13740672432799117
36,4105,33,14,65496.0,188688.0,0.34711269397099975
36,4106,24,11,22604.0,154017.0,0.14676301966666017
36,4106,24,14,27904.0,154017.0,0.18117480537862704
36,4106,25,11,19426.0,154017.0,0.126128933818994
36,4106,25,14,11269.0,154017.0,0.07316724777134992
36,4106,25,15,2640.0,154017.0,0.017140964958413683
36,4106,25,16,10109.0,154017.0,0.06563561165325905
36,4106,27,11,506.0,154017.0,0.003285351617029289
36,4106,27,14,13832.0,154017.0,0.08980826791847653
36,4106,27,15,14873.0,154017.0,0.09656726205548738
36,4106,27,16,22326.0,154017.0,0.14495802411422115
36,4106,29,11,167.0,154017.0,0.001084295889414805
36,4106,29,14,4281.0,154017.0,0.027795632949609458
36,4106,32,11,367.0,154017.0,0.0023828538408097806
36,4106,32,14,1035.0,154017.0,0.006720037398469
36,4106,33,14,2678.0,154017.0,0.017387690969178728
36,4107,27,13,30.0,146141.0,0.00020528120103188016
36,4107,27,15,20.0,146141.0,0.00013685413402125346
36,4107,30,15,124.0,146141.0,0.0008484956309317713
36,4107,30,16,4566.0,146141.0,0.031243798797052164
36,4107,34,13,5363.0,146141.0,0.03669743603779911
36,4107,35,13,35522.0,146141.0,0.24306662743514826
36,4107,35,16,19268.0,146141.0,0.13184527271607557
36,4107,39,12,5028.0,146141.0,0.034405129292943114
36,4107,39,13,61266.0,146141.0,0.4192252687473057
36,4107,39,16,14954.0,146141.0,0.1023258360076912
36,4108,27,14,3304.0,111988.0,0.02950316105296996
36,4108,27,15,2081.0,111988.0,0.018582348108725937
36,4108,27,16,16185.0,111988.0,0.14452441332999963
36,4108,28,14,1248.0,111988.0,0.011144051148337322
36,4108,28,15,35326.0,111988.0,0.3154445119119906
36,4108,28,16,44594.0,111988.0,0.39820337893345714
36,4108,30,15,595.0,111988.0,0.0053130692574204375
36,4108,30,16,546.0,111988.0,0.004875522377397579
36,4108,35,16,8109.0,111988.0,0.0724095438797014
36,4109,30,12,36319.0,133918.0,0.2712032736450664
36,4109,30,13,1881.0,133918.0,0.014045908690392628
36,4109,30,15,5020.0,133918.0,0.037485625532041995
36,4109,30,16,448.0,133918.0,0.0033453307247718754
36,4109,34,12,15480.0,133918.0,0.11559312415059962
36,4109,34,13,1500.0,133918.0,0.011200884123120118
36,4109,34,15,1087.0,133918.0,0.008116907361221046
36,4109,34,16,5869.0,133918.0,0.04382532594572798
36,4109,35,16,5427.0,133918.0,0.04052479875744859
36,4109,36,12,899.0,133918.0,0.006713063217789991
36,4109,37,12,49545.0,133918.0,0.3699652025866575
36,4109,37,15,31.0,133918.0,0.00023148493854448246
36,4109,39,12,833.0,133918.0,0.006220224316372706
36,4109,39,15,297.0,133918.0,0.0022177750563777835
36,4109,39,16,9282.0,133918.0,0.0693110709538673
36,4110,28,15,28140.0,170331.0,0.16520774257181606
36,4110,30,15,46960.0,170331.0,0.2756984929343455
36,4110,30,16,3193.0,170331.0,0.018745853661400448
36,4110,37,12,18309.0,170331.0,0.10749070926607605
36,4110,37,15,28794.0,170331.0,0.16904732550152352
36,4110,38,12,30583.0,170331.0,0.17955040480006576
36,4110,38,15,14352.0,170331.0,0.0842594712647727
36,4111,23,15,4469.0,143047.0,0.031241480072983007
36,4111,24,10,19119.0,143047.0,0.1336553720105979
36,4111,24,14,6460.0,143047.0,0.04515998238341244
36,4111,27,10,1.0,143047.0,6.9907093472774685e-06
36,4111,27,14,18379.0,143047.0,0.12848224709361258
36,4111,27,15,1426.0,143047.0,0.00996875152921767
36,4111,28,10,5035.0,143047.0,0.035198221563542055
36,4111,28,14,4211.0,143047.0,0.02943787706138542
36,4111,28,15,5457.0,143047.0,0.038148300908093145
36,4111,32,10,3811.0,143047.0,0.02664159332247443
36,4111,38,10,24029.0,143047.0,0.16797975490573028
36,4111,38,12,17873.0,143047.0,0.1249449481638902
36,4111,38,15,32777.0,143047.0,0.22913448027571356
36,4112,24,11,1102.0,221519.0,0.004974742572871853
36,4112,24,14,1885.0,221519.0,0.008509428085175538
36,4112,29,10,3656.0,221519.0,0.01650422762832985
36,4112,29,11,10430.0,221519.0,0.04708399730948587
36,4112,29,14,59767.0,221519.0,0.26980529886826865
36,4112,31,10,1596.0,221519.0,0.007204799588297167
36,4112,32,10,78946.0,221519.0,0.35638477963515547
36,4112,32,11,1723.0,221519.0,0.007778113841250637
36,4112,32,14,32667.0,221519.0,0.14746816300181925
36,4112,33,14,29747.0,221519.0,0.13428644946934573
36,4113,23,12,2884.0,123402.0,0.023370771948590784
36,4113,23,15,46614.0,123402.0,0.37774104147420623
36,4113,24,10,11910.0,123402.0,0.09651383283901395
36,4113,31,10,49554.0,123402.0,0.40156561481985703
36,4113,31,15,3143.0,123402.0,0.025469603409993356
36,4113,32,10,4985.0,123402.0,0.04039642793471743
36,4113,38,10,3652.0,123402.0,0.02959433396541385
36,4113,38,15,660.0,123402.0,0.005348373608207322
36,4114,23,10,26014.0,114978.0,0.2262519786393919
36,4114,23,15,43929.0,114978.0,0.3820643949277253
36,4114,31,10,45032.0,114978.0,0.39165753448485796
36,4114,31,15,3.0,114978.0,2.6091948024839534e-05
37,100,85,46,17797.0,129554.0,0.13737128919215152
37,100,85,47,15579.0,129554.0,0.12025101502076355
37,100,93,45,78360.0,129554.0,0.6048443120243296
37,100,118,47,17818.0,129554.0,0.1375333837627553
37,200,90,30,21160.0,154168.0,0.13725286700223133
37,200,90,45,61619.0,154168.0,0.3996873540553163
37,200,91,30,12535.0,154168.0,0.08130740490893051
37,200,91,45,12694.0,154168.0,0.08233874734056354
37,200,94,45,46160.0,154168.0,0.29941362669295835
37,300,65,30,83430.0,141044.0,0.5915175406256203
37,300,91,30,57614.0,141044.0,0.4084824593743796
37,400,2,22,82634.0,123099.0,0.6712808389995044
37,400,32,22,16746.0,123099.0,0.13603684839032
37,400,50,30,23719.0,123099.0,0.19268231261017554
37,500,7,18,60619.0,120854.0,0.5015886937958197
37,500,32,3,60235.0,120854.0,0.4984113062041802
37,600,5,1,24669.0,107618.0,0.22922745265661879
37,600,27,3,22099.0,107618.0,0.20534668921555874
37,600,27,4,54691.0,107618.0,0.5081956550019513
37,600,32,3,6159.0,107618.0,0.05723020312587114
37,700,1,1,38226.0,114631.0,0.3334700037511668
37,700,5,1,52858.0,114631.0,0.46111435824515185
37,700,6,1,23547.0,114631.0,0.20541563800368137
37,800,1,1,17635.0,103152.0,0.170961299829378
37,800,1,3,21282.0,103152.0,0.2063168915774779
37,800,6,1,39730.0,103152.0,0.38515976423142545
37,800,23,3,24505.0,103152.0,0.23756204436171863
37,900,7,11,17813.0,152392.0,0.11688933802299334
37,900,23,4,56552.0,152392.0,0.3710955955693212
37,900,25,11,78027.0,152392.0,0.5120150664076855
37,1000,10,5,21362.0,102596.0,0.20821474521423838
37,1000,24,4,81234.0,102596.0,0.7917852547857617
37,1100,10,10,7696.0,168878.0,0.045571359206054075
37,1100,26,10,6141.0,168878.0,0.036363528701192575
37,1100,26,11,77291.0,168878.0,0.45767358684967846
37,1100,28,10,47793.0,168878.0,0.28300311467449873
37,1100,28,11,20063.0,168878.0,0.11880173853314227
37,1100,28,12,9894.0,168878.0,0.058586672035433864
37,1201,11,15,27507.0,132546.0,0.207527952559866
37,1201,33,14,5698.0,132546.0,0.04298884915425588
37,1201,33,15,36444.0,132546.0,0.2749536010139876
37,1201,34,15,13329.0,132546.0,0.10056131456249151
37,1201,34,18,4869.0,132546.0,0.03673441673079535
37,1201,38,14,26750.0,132546.0,0.2018167277775263
37,1201,38,15,2048.0,132546.0,0.015451239569658836
37,1201,49,15,8439.0,132546.0,0.06366846226970259
37,1201,49,16,2244.0,132546.0,0.016929971481598843
37,1201,49,18,5218.0,132546.0,0.03936746488011709
37,1202,34,14,13348.0,126058.0,0.1058877659490076
37,1202,34,15,20754.0,126058.0,0.16463849973821573
37,1202,34,16,10820.0,126058.0,0.0858335052118866
37,1202,34,18,9740.0,126058.0,0.07726602040330642
37,1202,35,14,4217.0,126058.0,0.033452855034983894
37,1202,38,14,23753.0,126058.0,0.18842913579463422
37,1202,38,15,3552.0,126058.0,0.028177505592663694
37,1202,40,14,2859.0,126058.0,0.022680036173824747
37,1202,40,15,5030.0,126058.0,0.03990226721033175
37,1202,40,16,5430.0,126058.0,0.043075409732028114
37,1202,40,18,11919.0,126058.0,0.09455171429024735
37,1202,49,15,3795.0,126058.0,0.030105189674594236
37,1202,49,16,10841.0,126058.0,0.08600009519427565
37,1203,35,14,11716.0,101217.0,0.1157513065986939
37,1203,35,18,59229.0,101217.0,0.5851684993627553
37,1203,38,14,23041.0,101217.0,0.22763962575456692
37,1203,39,14,7191.0,101217.0,0.07104537775274905
37,1203,40,18,40.0,101217.0,0.0003951905312348716
37,1204,33,15,20421.0,109284.0,0.18686175469419128
37,1204,35,14,1235.0,109284.0,0.011300830862706343
37,1204,35,18,6331.0,109284.0,0.05793162768566304
37,1204,36,17,1516.0,109284.0,0.013872113026609567
37,1204,38,14,3917.0,109284.0,0.03584239229896417
37,1204,39,14,70362.0,109284.0,0.6438453936532338
37,1204,39,15,5502.0,109284.0,0.050345887778631825
37,1205,11,15,5219.0,103138.0,0.05060210591634509
37,1205,33,15,20081.0,103138.0,0.19470030444646977
37,1205,36,17,42686.0,103138.0,0.41387267544455003
37,1205,37,17,35152.0,103138.0,0.3408249141926351
37,1206,34,16,5088.0,102892.0,0.0494499086420713
37,1206,40,16,20447.0,102892.0,0.19872293278388992
37,1206,40,18,34950.0,102892.0,0.3396765540566808
37,1206,41,16,20012.0,102892.0,0.19449519884927885
37,1206,49,16,22395.0,102892.0,0.21765540566807914
37,1207,11,15,19726.0,125273.0,0.15746409840907458
37,1207,11,16,30814.0,125273.0,0.24597479105633296
37,1207,36,15,3156.0,125273.0,0.025192978534879822
37,1207,36,17,21244.0,125273.0,0.16958163371197305
37,1207,41,16,18548.0,125273.0,0.14806063557191096
37,1207,41,17,1718.0,125273.0,0.013714048518036608
37,1207,49,16,30067.0,125273.0,0.24001181419779202
37,1208,36,17,13324.0,100585.0,0.13246507928617587
37,1208,37,17,46800.0,100585.0,0.4652781229805637
37,1208,41,16,20597.0,100585.0,0.20477208331262117
37,1208,41,17,19864.0,100585.0,0.19748471442063925
37,1301,29,20,75922.0,141130.0,0.5379579111457521
37,1301,30,20,7345.0,141130.0,0.052044214553957344
37,1301,30,22,4179.0,141130.0,0.02961099695316375
37,1301,31,20,34877.0,141130.0,0.24712676255934246
37,1301,54,20,18807.0,141130.0,0.13326011478778432
37,1302,29,20,1872.0,126457.0,0.014803450975430383
37,1302,29,22,4941.0,126457.0,0.039072570122650384
37,1302,30,22,71748.0,126457.0,0.5673707268083222
37,1302,31,20,45414.0,126457.0,0.3591260270289506
37,1302,31,22,2482.0,126457.0,0.01962722506464648
37,1400,50,23,57147.0,133801.0,0.42710443120753955
37,1400,56,23,76654.0,133801.0,0.5728955687924604
37,1500,51,12,57866.0,121371.0,0.4767695742805118
37,1500,54,23,63505.0,121371.0,0.5232304257194882
37,1600,63,24,75550.0,151131.0,0.49989743996929814
37,1600,64,24,75581.0,151131.0,0.5001025600307019
37,1701,57,27,13902.0,131111.0,0.10603229324770615
37,1701,57,28,53184.0,131111.0,0.4056410217296794
37,1701,58,28,10088.0,131111.0,0.07694243808681193
37,1701,59,27,104.0,131111.0,0.0007932210112042468
37,1701,60,27,3492.0,131111.0,0.026633920876204132
37,1701,61,28,43258.0,131111.0,0.32993417791032026
37,1701,62,27,7083.0,131111.0,0.05402292713807384
37,1702,58,27,12451.0,109656.0,0.11354599839498067
37,1702,58,28,48805.0,109656.0,0.44507368497847816
37,1702,59,27,1927.0,109656.0,0.01757313781279638
37,1702,60,27,12174.0,109656.0,0.11101991683081637
37,1702,61,28,34000.0,109656.0,0.3100605530021157
37,1702,62,27,299.0,109656.0,0.0027267089808127236
37,1703,57,27,13343.0,114591.0,0.11644020909146442
37,1703,57,28,2874.0,114591.0,0.02508050370447941
37,1703,58,28,320.0,114591.0,0.0027925404263860164
37,1703,59,24,40400.0,114591.0,0.35255822883123455
37,1703,59,27,15218.0,114591.0,0.13280275065232
37,1703,60,27,97.0,114591.0,0.0008464888167482612
37,1703,61,28,2496.0,114591.0,0.021781815325810926
37,1703,62,27,39843.0,114591.0,0.3476974631515564
37,1704,58,27,7384.0,133048.0,0.05549876736215501
37,1704,58,28,3089.0,133048.0,0.023217184775419397
37,1704,59,24,5575.0,133048.0,0.04190217064518069
37,1704,59,27,16233.0,133048.0,0.12200859840057723
37,1704,60,26,47409.0,133048.0,0.35633004629908005
37,1704,60,27,18684.0,133048.0,0.14043052131561543
37,1704,62,26,6954.0,133048.0,0.05226685106127112
37,1704,62,27,27720.0,133048.0,0.2083458601407011
37,1801,71,31,3421.0,105140.0,0.032537568955678144
37,1801,71,32,1212.0,105140.0,0.011527487159977173
37,1801,72,31,3767.0,105140.0,0.03582841925052311
37,1801,72,32,61094.0,105140.0,0.5810728552406316
37,1801,73,31,3054.0,105140.0,0.029046984972417728
37,1801,73,32,2734.0,105140.0,0.02600342400608712
37,1801,74,31,15522.0,105140.0,0.14763172912307398
37,1801,74,32,14336.0,105140.0,0.13635153129161118
37,1802,71,31,679.0,119268.0,0.00569306100546668
37,1802,71,32,70481.0,119268.0,0.5909464399503639
37,1802,72,32,4204.0,119268.0,0.035248348257705335
37,1802,73,31,5402.0,119268.0,0.04529295368413992
37,1802,73,32,3027.0,119268.0,0.025379816882986215
37,1802,75,31,7880.0,119268.0,0.06606969178656472
37,1802,75,32,27595.0,119268.0,0.23136968843277325
37,1803,72,32,7180.0,126262.0,0.05686588205477499
37,1803,73,31,25566.0,126262.0,0.2024837243192726
37,1803,74,31,49361.0,126262.0,0.390941059067653
37,1803,74,32,744.0,126262.0,0.005892509226845765
37,1803,75,31,41640.0,126262.0,0.3297904357605614
37,1803,75,32,1771.0,126262.0,0.014026389570892271
37,1900,73,34,38406.0,104643.0,0.36701929417161205
